image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
1076_8bit.png;256,396;344,335;334,280;319,328;285,334;247,320;224,278;229,331;302,129;357,191;310,184;257,191;212,193;262,130
1081_8bit.png;259,399;343,337;335,278;320,328;282,337;253,321;225,280;232,331;298,132;347,194;299,183;260,181;215,191;261,127
1086_8bit.png;261,398;342,340;336,276;318,326;284,342;247,323;223,282;229,331;294,134;359,193;303,188;255,187;216,193;257,135
1091_8bit.png;257,408;341,337;336,275;320,330;280,336;251,323;225,277;228,325;298,132;350,192;302,185;257,182;212,195;263,128
1096_8bit.png;257,399;341,341;334,277;319,325;285,336;248,319;229,272;229,328;302,133;354,191;301,179;254,181;218,190;264,128
1101_8bit.png;262,392;344,337;333,277;319,329;285,334;251,319;226,275;231,332;300,134;351,193;302,184;257,182;213,193;263,127
1106_8bit.png;254,394;342,341;336,281;319,328;282,340;246,320;225,282;230,329;296,135;350,193;305,184;257,181;217,193;263,128
1111_8bit.png;257,392;344,338;335,277;322,328;284,339;248,320;227,268;226,328;296,131;349,190;301,183;257,183;212,195;264,129
1116_8bit.png;251,389;340,340;331,276;320,327;284,338;251,319;227,272;232,330;301,135;352,190;305,186;257,183;209,194;263,131
111_8bit.png;253,393;350,371;342,307;318,336;285,339;243,322;231,273;229,328;308,128;350,191;304,183;255,184;210,188;243,122
1121_8bit.png;255,393;342,339;333,273;319,326;285,331;251,319;227,277;229,325;299,130;348,188;311,193;253,189;209,190;260,125
1126_8bit.png;257,390;345,337;333,275;319,322;280,333;244,317;229,270;226,327;299,130;349,191;301,185;251,186;205,185;259,130
1131_8bit.png;256,399;347,343;335,273;318,328;280,338;248,320;226,280;230,331;298,131;350,191;307,183;257,184;212,193;263,131
1136_8bit.png;252,393;340,340;333,275;319,325;282,337;243,319;224,278;225,328;296,131;345,189;299,184;252,187;209,193;263,131
1141_8bit.png;255,387;340,346;333,278;317,328;281,340;249,320;224,276;230,325;298,133;350,192;307,184;252,189;212,193;263,131
1146_8bit.png;260,395;345,345;335,280;317,328;280,339;249,319;225,276;231,328;297,133;347,190;302,194;254,195;212,196;259,132
1151_8bit.png;253,402;342,344;336,277;320,326;282,339;244,319;227,272;228,330;294,131;349,198;304,185;256,187;207,194;262,129
1156_8bit.png;255,399;345,337;333,277;318,328;285,339;250,320;224,277;230,327;299,131;348,195;304,189;254,193;212,190;257,136
1161_8bit.png;254,403;342,339;332,275;318,325;285,340;247,317;222,275;230,331;298,136;346,193;305,187;256,187;212,193;266,124
1166_8bit.png;257,394;343,342;336,278;318,328;285,337;246,316;224,275;231,331;301,136;353,187;299,184;252,190;211,190;260,130
116_8bit.png;256,390;349,367;342,309;316,344;281,340;246,322;225,272;229,323;310,127;352,191;303,187;258,184;210,193;243,125
1171_8bit.png;261,397;344,345;333,276;318,331;282,340;252,322;225,276;228,329;301,129;353,193;305,189;256,190;209,188;260,130
1176_8bit.png;255,399;343,344;333,277;320,331;281,337;249,317;225,278;227,328;300,132;350,190;309,194;253,187;205,193;258,131
1181_8bit.png;262,396;345,340;334,275;316,328;285,337;246,317;225,272;226,329;308,131;347,189;307,188;257,187;215,192;264,132
1186_8bit.png;257,404;344,341;333,273;319,327;285,340;252,324;223,280;229,331;300,134;353,189;305,190;251,187;209,187;257,128
1191_8bit.png;257,403;342,341;335,283;321,328;282,340;248,319;221,282;232,327;308,136;355,193;305,188;254,188;207,195;257,131
1196_8bit.png;261,394;344,342;335,272;319,329;282,337;243,316;224,278;226,331;299,127;349,190;303,189;253,187;212,194;262,123
11_8bit.png;258,402;353,375;342,307;317,347;280,342;250,325;226,277;229,328;308,133;346,188;305,188;256,183;214,187;243,119
1201_8bit.png;264,404;345,342;334,275;316,325;281,336;250,320;226,275;231,334;300,134;343,192;305,194;253,190;211,186;262,122
1206_8bit.png;263,410;347,338;337,281;314,329;282,337;249,323;223,276;228,334;287,126;340,193;305,188;250,178;219,159;256,98
1211_8bit.png;263,402;345,345;336,278;318,327;280,342;246,320;226,275;229,329;287,118;336,190;309,192;251,190;220,138;233,49
1216_8bit.png;260,396;342,342;334,279;313,328;283,342;243,316;226,275;229,332;281,114;333,181;310,187;257,181;209,53;210,119
121_8bit.png;260,403;352,373;342,299;317,338;281,340;246,322;224,276;224,328;308,127;356,190;305,190;253,187;208,189;243,116
1221_8bit.png;258,398;339,347;335,278;311,336;278,337;251,316;225,278;227,331;282,121;334,190;308,195;257,184;218,108;212,56
1226_8bit.png;256,402;333,350;336,283;313,339;279,339;246,320;226,278;231,332;277,129;330,193;310,193;259,181;215,100;216,38
1231_8bit.png;263,404;335,345;339,274;311,331;277,335;243,317;226,274;226,329;279,133;331,201;-1,-1;256,178;220,100;218,38
1236_8bit.png;262,404;339,345;337,278;312,334;278,337;242,315;226,277;225,331;266,145;336,210;-1,-1;255,183;218,105;219,54
1241_8bit.png;251,390;336,339;339,272;316,328;273,332;248,321;224,277;225,332;268,147;338,207;-1,-1;260,184;218,114;220,53
1246_8bit.png;258,401;338,277;334,342;311,328;282,331;246,317;226,281;229,334;263,152;337,213;-1,-1;263,186;226,132;-1,-1
1251_8bit.png;266,398;328,333;329,266;-1,-1;274,314;241,320;220,283;224,336;271,155;339,221;-1,-1;266,187;237,105;252,43
1256_8bit.png;268,396;331,334;329,271;310,330;274,323;245,317;226,278;229,329;275,167;338,213;-1,-1;263,183;238,111;-1,-1
1261_8bit.png;263,396;333,335;334,264;311,332;271,316;246,318;224,277;229,330;275,159;336,217;-1,-1;265,195;238,125;-1,-1
1266_8bit.png;267,395;332,337;333,266;308,330;274,320;243,316;224,278;230,330;277,160;338,213;-1,-1;266,181;237,114;-1,-1
126_8bit.png;258,393;354,377;343,310;322,342;282,341;246,324;228,273;228,331;311,131;354,187;305,187;260,185;203,189;245,119
1271_8bit.png;264,381;326,334;328,268;305,328;274,319;244,318;225,274;229,323;281,159;336,210;-1,-1;262,183;239,105;260,35
1276_8bit.png;264,393;332,340;333,266;308,333;274,317;242,315;223,275;226,331;265,155;342,212;-1,-1;264,177;236,102;-1,-1
1281_8bit.png;266,387;334,334;333,272;311,339;273,323;241,318;224,277;228,331;276,160;334,208;-1,-1;264,184;231,95;-1,-1
1286_8bit.png;267,390;335,336;334,270;315,330;276,323;243,317;225,272;226,328;273,159;335,207;-1,-1;260,187;229,105;253,37
1291_8bit.png;267,391;326,342;335,270;310,328;275,323;238,314;226,275;228,328;269,162;336,217;-1,-1;264,182;230,104;245,32
1296_8bit.png;263,385;322,345;333,270;308,331;274,322;243,313;226,275;226,329;263,159;339,210;-1,-1;263,182;229,104;244,32
1301_8bit.png;263,399;322,340;335,269;-1,-1;280,325;243,317;226,274;229,329;271,157;339,216;-1,-1;262,183;227,116;239,32
1306_8bit.png;257,388;321,348;336,271;-1,-1;280,324;246,317;224,275;229,324;271,159;336,211;-1,-1;257,183;225,104;233,35
1311_8bit.png;262,401;320,337;331,272;311,327;271,325;243,317;226,275;230,328;271,150;341,205;311,195;260,184;220,107;229,40
1316_8bit.png;259,393;319,345;336,274;-1,-1;275,330;243,315;228,280;227,333;274,150;338,208;312,194;260,183;217,111;229,32
131_8bit.png;256,402;349,368;340,303;316,336;277,334;246,322;226,276;224,326;311,132;352,194;305,188;248,183;206,184;245,126
1321_8bit.png;262,394;322,341;335,275;-1,-1;276,329;246,314;226,277;226,327;266,150;343,210;311,196;257,184;220,119;229,33
1326_8bit.png;255,389;320,342;330,275;-1,-1;277,329;243,314;229,279;226,329;266,149;339,201;310,191;258,182;220,119;226,38
1331_8bit.png;258,404;321,345;336,272;-1,-1;280,333;-1,-1;229,279;229,325;268,143;345,201;317,197;258,182;220,117;226,32
1336_8bit.png;259,396;325,335;335,266;-1,-1;279,334;-1,-1;226,277;225,327;272,142;343,201;311,192;260,184;221,126;224,32
1341_8bit.png;261,399;319,342;335,273;-1,-1;274,333;-1,-1;226,273;229,327;270,147;345,201;311,190;259,181;223,135;225,32
1346_8bit.png;263,403;323,343;339,273;-1,-1;276,334;-1,-1;224,277;228,326;275,139;347,204;314,196;257,183;218,119;222,35
1351_8bit.png;262,400;319,346;334,276;-1,-1;277,341;-1,-1;224,274;226,323;271,137;347,198;315,189;265,178;221,125;226,37
1356_8bit.png;264,394;320,342;339,275;-1,-1;271,331;-1,-1;226,285;234,329;267,142;349,201;314,193;264,180;221,122;223,34
1361_8bit.png;263,395;322,345;333,275;-1,-1;278,328;-1,-1;228,282;229,328;271,138;349,192;307,191;260,175;223,128;223,35
1366_8bit.png;258,395;320,339;331,273;306,359;274,331;-1,-1;226,279;232,329;275,139;345,198;305,186;261,179;220,133;221,32
136_8bit.png;256,399;342,375;341,303;316,340;280,337;243,320;223,275;229,329;310,132;352,190;308,187;248,191;210,184;242,121
1371_8bit.png;263,390;322,341;335,271;311,328;277,337;246,314;227,275;231,325;271,136;345,198;310,190;255,177;221,127;222,38
1376_8bit.png;255,390;322,345;334,272;-1,-1;271,329;-1,-1;226,280;229,334;280,133;348,196;311,195;253,179;220,127;223,37
1381_8bit.png;256,402;324,341;331,272;-1,-1;280,331;243,318;224,278;229,327;271,136;350,202;306,188;258,182;223,131;224,35
1386_8bit.png;257,396;319,343;334,271;-1,-1;280,331;-1,-1;226,283;231,329;280,136;347,196;307,192;255,182;221,131;222,46
1391_8bit.png;261,393;320,345;333,272;305,334;277,336;248,321;229,280;229,324;273,133;344,200;305,187;260,176;222,131;223,46
1396_8bit.png;266,391;320,345;332,272;-1,-1;280,333;245,319;227,277;231,324;280,138;340,190;300,184;259,182;220,133;220,37
1401_8bit.png;266,392;318,345;332,267;305,329;269,331;244,317;226,281;229,332;273,135;342,196;306,187;256,176;223,127;223,44
1406_8bit.png;263,394;317,334;336,272;-1,-1;278,333;249,320;229,280;234,338;274,133;342,190;302,185;260,179;223,132;220,42
1411_8bit.png;262,393;316,340;330,274;-1,-1;278,330;-1,-1;226,284;229,324;283,139;342,196;308,191;258,182;218,122;218,36
1416_8bit.png;262,389;298,334;329,281;319,332;269,325;-1,-1;223,279;239,319;297,138;339,198;308,193;258,181;220,125;215,43
141_8bit.png;268,407;351,379;342,306;317,343;282,340;245,326;227,280;229,330;312,139;354,189;304,190;253,189;204,184;247,123
1421_8bit.png;260,396;297,333;324,274;320,331;266,328;-1,-1;222,280;234,315;295,151;347,212;312,204;257,185;228,108;229,35
1426_8bit.png;268,394;293,332;319,273;316,328;269,322;231,334;218,282;235,306;280,150;341,218;311,204;256,186;229,102;232,34
1431_8bit.png;259,393;294,328;319,270;319,323;264,318;237,320;218,269;224,299;279,162;336,218;-1,-1;262,184;236,110;249,35
1436_8bit.png;263,395;293,339;325,275;319,330;267,321;227,335;215,298;220,264;276,159;338,218;-1,-1;258,187;237,114;254,36
1441_8bit.png;257,402;299,342;322,269;318,346;266,317;229,331;220,294;218,262;275,157;333,223;-1,-1;260,181;240,100;261,37
1446_8bit.png;269,396;301,333;322,279;319,341;269,320;229,330;216,289;215,252;274,153;335,218;-1,-1;267,184;245,93;272,38
1451_8bit.png;257,399;297,337;324,275;319,334;268,318;229,329;217,291;220,241;273,155;333,223;-1,-1;260,190;234,149;297,62
1456_8bit.png;254,399;293,334;325,276;315,327;263,317;227,325;215,283;223,237;274,169;339,227;-1,-1;260,186;232,183;311,114
1461_8bit.png;262,389;297,344;326,272;321,323;269,318;229,328;215,280;231,226;271,167;334,221;-1,-1;-1,-1;231,193;302,134
1466_8bit.png;261,393;290,346;325,275;319,325;266,314;228,327;220,271;229,227;268,173;345,221;-1,-1;-1,-1;229,203;299,137
146_8bit.png;263,399;352,373;343,303;319,348;277,340;245,323;226,281;226,337;305,124;351,187;305,188;250,185;203,187;245,122
1471_8bit.png;262,386;292,345;328,268;317,325;263,316;235,323;218,276;229,228;268,177;339,219;-1,-1;-1,-1;228,207;282,145
1476_8bit.png;266,386;297,337;329,269;320,327;268,323;231,328;217,278;230,226;280,174;343,219;-1,-1;255,202;226,204;292,142
1481_8bit.png;266,390;294,329;326,271;319,322;265,316;232,320;218,278;223,226;262,176;340,218;-1,-1;-1,-1;229,204;296,139
1486_8bit.png;266,396;285,331;327,271;316,328;265,319;235,325;218,280;224,226;261,170;342,226;-1,-1;259,203;223,207;296,142
1491_8bit.png;257,386;281,317;322,271;308,327;262,317;232,328;218,278;220,227;266,173;340,219;-1,-1;259,201;223,202;292,142
1496_8bit.png;266,392;285,307;323,272;311,325;259,321;226,328;214,277;223,224;265,169;340,220;-1,-1;258,196;223,199;297,145
1501_8bit.png;268,396;277,312;324,272;311,325;263,321;230,328;219,280;223,225;260,173;338,221;-1,-1;257,201;223,200;294,140
1506_8bit.png;258,392;278,309;328,275;311,330;263,322;228,330;218,275;223,227;260,173;333,218;-1,-1;254,198;223,201;295,139
1511_8bit.png;260,392;282,312;332,273;314,325;267,325;231,328;216,278;223,223;260,170;338,212;-1,-1;254,192;223,199;297,137
1516_8bit.png;262,396;297,316;333,278;317,330;271,323;228,325;216,276;223,219;270,150;336,209;302,193;251,188;220,189;295,128
151_8bit.png;258,402;349,373;342,308;316,336;275,337;241,317;227,282;227,329;308,125;353,190;304,190;256,186;208,184;246,121
1521_8bit.png;263,393;319,334;331,269;296,325;264,318;234,329;214,284;220,218;299,140;341,210;299,188;260,176;227,173;282,127
1526_8bit.png;267,396;316,340;335,269;299,327;266,320;229,327;213,277;220,217;316,134;347,218;305,192;257,183;228,172;285,123
1531_8bit.png;267,395;320,349;331,268;299,325;261,317;234,326;216,277;220,220;311,128;345,216;305,195;260,181;220,174;288,117
1536_8bit.png;266,386;324,316;333,269;302,329;268,317;231,328;214,271;223,221;309,136;342,217;305,197;260,186;221,179;292,116
1541_8bit.png;263,391;325,306;327,269;299,325;263,318;229,325;215,280;220,215;312,142;338,213;302,191;260,184;224,177;291,114
1546_8bit.png;264,397;316,309;327,270;298,327;263,322;229,327;217,280;218,215;313,139;339,214;302,189;260,182;223,181;297,114
1551_8bit.png;272,404;307,306;332,263;324,323;279,323;238,324;217,282;220,216;312,148;344,218;305,194;260,186;222,181;291,123
1556_8bit.png;264,397;309,301;330,266;322,320;274,324;231,323;218,281;219,218;313,150;338,221;303,196;256,190;221,184;291,122
1561_8bit.png;260,401;302,302;327,264;325,315;273,323;227,325;215,279;219,220;308,150;339,218;303,193;258,186;223,178;298,119
1566_8bit.png;260,397;298,305;334,270;319,325;268,324;230,325;218,278;225,211;309,145;346,220;305,201;257,193;223,184;290,122
156_8bit.png;260,403;353,371;339,311;316,340;279,338;242,320;226,281;231,334;309,133;354,191;308,188;254,191;212,187;251,119
1571_8bit.png;260,401;299,300;336,267;322,320;280,331;236,330;215,287;223,215;311,146;336,215;304,198;253,191;218,183;297,122
1576_8bit.png;264,406;296,305;330,268;319,322;268,327;230,333;216,286;221,219;308,138;342,218;302,190;257,187;224,181;295,118
1581_8bit.png;260,396;294,299;335,268;320,322;273,325;233,326;216,280;223,218;304,128;342,216;304,184;257,183;222,181;292,114
1586_8bit.png;264,399;291,292;337,266;320,325;269,331;231,324;219,277;222,215;308,133;341,214;302,184;254,184;225,180;293,118
1591_8bit.png;257,399;292,296;336,270;314,325;270,326;232,331;217,280;220,219;307,137;342,220;304,189;256,186;224,183;282,123
1596_8bit.png;256,396;289,300;336,266;322,322;274,328;233,326;216,284;223,220;310,136;342,217;306,185;262,180;224,181;293,111
1601_8bit.png;254,397;289,304;333,270;323,323;271,326;229,324;216,281;223,221;312,136;344,213;308,187;262,181;227,179;296,112
1606_8bit.png;257,405;290,297;330,263;321,326;267,328;227,325;215,276;222,220;303,123;338,209;303,181;269,174;229,179;291,116
1611_8bit.png;257,407;294,302;332,266;322,323;280,329;232,328;216,283;223,217;307,120;341,210;305,181;263,179;226,176;291,119
1616_8bit.png;264,404;290,294;333,269;323,321;269,323;238,328;218,283;221,215;307,128;340,210;305,180;263,174;224,177;290,119
161_8bit.png;263,400;346,371;341,308;314,337;276,335;240,317;227,272;229,331;308,132;361,190;307,191;252,183;209,183;254,117
1621_8bit.png;255,397;291,294;328,270;318,328;277,331;234,328;215,286;221,218;303,125;341,202;308,184;267,175;226,176;288,117
1626_8bit.png;256,399;288,306;334,265;320,321;275,329;236,326;220,279;224,219;308,128;346,211;314,187;266,181;229,170;289,117
1631_8bit.png;260,391;291,308;331,272;322,320;274,330;233,328;220,283;224,221;309,129;344,206;310,191;262,183;225,174;293,109
1636_8bit.png;257,401;293,305;331,272;319,328;273,331;225,325;215,276;226,215;297,117;345,207;311,183;265,178;223,170;301,99
1641_8bit.png;263,402;294,303;336,275;321,325;276,331;229,326;220,281;225,218;297,111;349,204;310,181;268,176;224,172;283,105
1646_8bit.png;259,403;290,303;335,275;317,328;274,328;227,328;219,283;223,219;296,111;348,204;311,187;262,180;220,173;283,114
1651_8bit.png;260,402;287,300;332,273;318,327;269,328;231,327;220,282;221,221;302,111;349,204;311,187;266,179;224,168;289,112
1656_8bit.png;266,394;288,305;334,278;317,328;274,331;230,325;218,278;222,221;309,122;343,211;312,187;269,176;227,170;294,107
1661_8bit.png;257,398;290,305;336,276;317,327;271,328;226,325;216,280;223,217;301,134;336,219;308,194;261,181;227,169;288,113
1666_8bit.png;262,402;289,303;336,273;316,326;276,331;232,328;219,277;221,222;285,148;333,218;308,194;263,180;230,172;299,111
166_8bit.png;255,399;353,376;342,300;318,343;274,332;245,323;230,277;228,330;311,130;352,189;306,187;256,187;212,184;250,124
1671_8bit.png;257,396;290,306;330,273;323,320;277,334;232,328;220,277;221,221;286,148;333,216;307,196;258,180;229,176;297,113
1676_8bit.png;260,390;293,301;336,275;316,326;271,330;227,320;217,275;220,217;280,146;333,226;305,197;261,183;224,181;295,118
1681_8bit.png;263,390;288,305;334,272;322,324;273,331;231,326;219,279;222,221;285,149;336,220;305,196;258,181;223,180;302,117
1686_8bit.png;261,393;294,303;337,272;318,323;271,328;230,323;218,281;220,217;286,152;331,221;305,193;261,180;225,181;294,125
1691_8bit.png;257,392;291,306;331,277;318,326;274,331;234,323;218,282;223,218;287,156;331,223;304,194;256,183;218,182;297,123
1696_8bit.png;261,394;291,307;336,276;317,326;268,330;230,330;220,283;224,216;292,152;335,226;304,198;259,186;223,184;296,127
16_8bit.png;255,402;350,373;347,305;315,337;274,337;243,322;230,275;223,334;307,131;351,194;307,192;250,187;209,185;246,125
1701_8bit.png;250,405;294,302;337,277;318,330;278,333;229,327;219,276;223,215;278,153;336,213;305,195;259,185;220,184;291,124
1706_8bit.png;254,391;286,306;339,271;320,331;267,334;231,328;216,280;220,215;288,148;333,208;305,194;257,184;224,184;299,123
1711_8bit.png;257,400;286,305;336,273;320,325;270,328;230,327;215,280;223,217;280,156;338,211;302,194;257,183;220,187;294,127
1716_8bit.png;257,397;288,303;333,269;317,325;274,330;234,331;216,285;220,224;278,151;339,228;306,201;259,190;220,185;302,119
171_8bit.png;248,402;350,371;340,306;319,342;279,338;249,323;226,277;223,329;310,136;359,187;307,189;260,183;204,186;244,126
1721_8bit.png;255,397;285,306;335,275;317,331;275,332;232,328;219,286;222,213;282,152;341,224;308,199;257,185;219,188;305,123
1726_8bit.png;251,397;282,303;336,278;315,330;274,334;230,329;218,277;226,215;275,152;342,227;308,201;257,184;220,187;298,125
1731_8bit.png;250,398;268,299;335,275;310,339;279,333;232,331;217,282;227,213;273,150;342,217;309,200;260,188;215,189;307,123
1736_8bit.png;254,403;266,306;330,282;310,340;276,332;225,325;218,280;226,221;276,155;339,215;309,195;260,188;222,188;295,127
1741_8bit.png;253,399;251,300;319,275;310,339;273,328;230,328;218,286;228,221;271,155;339,224;307,199;255,191;218,193;288,132
1746_8bit.png;250,401;251,309;322,277;308,340;271,331;226,325;215,277;226,212;271,156;340,222;306,198;258,189;219,191;301,126
1751_8bit.png;246,406;253,313;319,283;306,335;274,331;231,331;215,283;227,218;271,159;338,224;305,194;255,189;215,190;297,125
1756_8bit.png;250,407;249,308;321,281;305,335;275,329;227,328;214,279;226,216;281,156;339,218;304,193;256,187;218,188;296,131
1761_8bit.png;253,413;243,303;319,280;308,338;273,331;232,333;215,281;229,219;280,152;341,224;306,200;255,184;218,191;299,128
1766_8bit.png;257,402;244,306;316,283;305,342;274,331;234,335;219,289;229,218;279,152;338,226;309,200;260,193;218,192;299,125
176_8bit.png;268,386;352,373;342,301;315,338;276,340;246,322;225,280;227,331;311,131;353,187;308,187;257,184;210,185;246,130
1771_8bit.png;259,396;234,311;315,282;308,337;276,331;236,332;220,286;230,221;279,155;339,229;305,198;260,187;220,201;305,123
1776_8bit.png;251,402;229,320;314,282;310,342;274,335;234,334;219,289;230,218;273,156;336,219;305,196;259,188;218,193;299,127
1781_8bit.png;259,394;240,313;314,278;308,340;269,331;233,336;218,297;220,227;276,153;339,222;308,195;257,185;222,194;302,127
1786_8bit.png;257,396;253,312;317,283;309,340;273,333;231,335;217,292;224,234;278,159;339,218;304,195;259,187;220,196;301,130
1791_8bit.png;257,398;242,314;315,283;312,337;277,335;228,337;218,291;225,224;278,159;336,228;303,199;253,190;220,192;303,129
1796_8bit.png;261,402;251,314;312,280;313,337;282,334;232,331;215,285;226,223;274,156;331,213;305,196;256,186;224,191;299,127
1801_8bit.png;266,396;248,309;313,280;310,334;277,333;234,332;218,282;226,228;273,156;336,220;304,196;257,193;225,190;299,131
1806_8bit.png;262,398;248,313;313,277;307,337;276,328;232,330;218,277;223,224;275,157;336,215;300,198;254,192;228,188;299,133
1811_8bit.png;259,403;251,309;311,283;309,334;277,331;234,330;219,278;225,228;277,156;338,227;307,201;254,190;224,190;297,128
1816_8bit.png;256,402;259,315;314,278;314,335;277,332;234,331;216,284;223,224;277,157;334,227;309,201;257,188;220,192;306,119
181_8bit.png;256,393;344,376;337,307;323,336;284,337;243,321;230,282;230,333;308,127;347,186;310,185;259,180;203,185;247,122
1821_8bit.png;266,406;251,315;316,279;305,337;273,334;232,328;218,282;223,229;281,156;334,222;302,197;263,184;221,186;299,122
1826_8bit.png;257,395;254,314;316,280;311,338;280,336;232,328;215,281;225,224;277,153;337,219;304,197;261,187;222,190;299,123
1831_8bit.png;260,390;255,311;314,282;308,332;277,332;230,331;217,280;224,224;272,156;333,221;308,193;260,185;223,190;298,129
1836_8bit.png;270,388;252,309;316,278;311,335;275,328;231,325;219,279;226,221;273,151;341,224;308,201;257,191;221,188;298,122
1841_8bit.png;263,399;251,309;316,280;309,340;273,330;225,323;215,270;226,217;275,151;341,225;309,205;255,188;223,185;297,122
1846_8bit.png;253,404;249,311;316,279;311,334;277,331;232,329;217,277;229,217;279,153;331,218;307,201;255,194;220,183;297,125
1851_8bit.png;254,407;256,308;313,279;310,328;277,333;232,329;215,277;226,221;277,153;340,215;308,199;257,189;218,185;295,128
1856_8bit.png;250,402;253,313;315,280;309,334;275,333;230,325;217,277;228,222;285,148;338,212;304,198;254,190;217,184;298,130
1861_8bit.png;257,407;247,309;317,277;311,334;277,330;229,325;220,279;232,220;281,148;338,216;306,191;264,183;223,184;296,125
1866_8bit.png;260,401;255,307;318,277;309,333;277,331;234,324;218,279;232,222;283,150;339,212;304,197;259,185;223,182;291,131
186_8bit.png;261,400;347,372;338,304;322,340;280,336;247,324;226,277;223,324;308,123;345,182;308,185;253,188;203,183;253,117
1871_8bit.png;260,402;251,307;316,277;314,333;277,332;231,327;220,283;227,221;280,154;338,217;305,198;257,185;222,181;296,126
1876_8bit.png;257,398;252,306;314,278;312,334;274,332;233,326;217,281;228,224;280,150;333,211;305,194;257,190;221,183;297,122
1881_8bit.png;253,389;257,305;312,280;310,334;272,329;232,328;219,279;223,223;287,149;334,216;301,196;254,190;223,181;301,124
1886_8bit.png;255,400;251,306;318,275;314,331;272,331;229,324;217,279;229,219;275,148;339,221;307,201;255,190;220,183;296,125
1891_8bit.png;260,407;253,308;313,277;312,328;277,334;231,325;216,280;229,223;282,153;342,223;310,201;254,187;217,184;297,121
1896_8bit.png;258,399;253,307;314,272;313,332;276,334;230,325;215,276;231,220;288,147;338,218;305,195;256,190;222,184;299,124
1901_8bit.png;258,402;255,311;319,278;312,330;271,331;229,328;217,275;232,215;281,145;337,223;307,203;260,190;217,182;299,124
1906_8bit.png;257,399;253,310;319,279;307,334;273,327;229,323;217,280;229,218;285,145;339,215;304,193;255,190;215,184;301,122
1911_8bit.png;264,396;254,307;319,277;313,331;275,334;226,328;214,277;226,224;282,145;339,216;304,199;260,187;223,181;299,124
1916_8bit.png;253,394;254,314;319,277;311,332;274,330;228,328;218,279;231,218;288,141;336,208;303,192;259,186;221,181;300,127
191_8bit.png;246,399;351,372;336,306;314,334;275,335;241,323;229,277;223,333;312,136;349,193;308,187;259,186;211,184;248,126
1921_8bit.png;260,405;254,308;316,280;311,335;272,333;226,325;217,273;231,216;289,145;338,210;305,198;257,188;226,181;299,120
1926_8bit.png;251,399;257,305;316,272;310,334;271,333;228,321;219,283;231,219;292,143;339,216;303,193;258,184;221,179;299,123
1931_8bit.png;262,401;259,310;317,283;313,331;282,333;231,328;220,279;230,226;296,144;344,217;310,195;258,186;220,183;305,123
1936_8bit.png;262,397;258,308;318,279;311,334;274,331;234,329;223,282;231,222;292,147;342,223;309,192;256,181;223,183;305,118
1941_8bit.png;259,399;257,308;316,279;313,331;275,334;234,325;221,281;232,223;298,144;341,219;304,189;261,181;222,181;301,123
1946_8bit.png;260,401;259,306;315,278;308,334;273,332;229,329;222,277;229,218;295,148;341,218;304,191;261,183;222,181;304,124
