image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
1211_8bit.png;262,427;349,383;330,326;315,383;262,384;223,381;206,327;170,374;253,102;285,164;275,218;231,233;216,172;238,114
1216_8bit.png;252,425;352,377;326,331;315,382;263,388;225,385;213,323;178,379;256,105;284,161;271,222;235,238;217,167;242,111
121_8bit.png;264,442;355,411;326,337;310,398;271,408;229,410;-1,-1;-1,-1;234,142;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1221_8bit.png;259,427;349,384;324,327;313,380;276,392;219,384;217,328;171,363;261,106;283,165;283,218;237,235;225,167;244,112
1226_8bit.png;251,422;335,381;320,329;311,378;278,390;226,384;216,325;177,367;259,110;290,167;278,222;232,228;221,166;240,114
1231_8bit.png;252,426;343,385;327,320;311,384;281,386;229,383;210,328;184,376;270,180;308,236;-1,-1;232,232;227,169;247,112
1236_8bit.png;263,423;331,385;325,324;303,384;278,383;238,385;213,318;189,368;284,196;315,249;-1,-1;235,236;231,171;258,112
1241_8bit.png;270,428;354,389;327,330;314,379;289,386;246,385;218,334;199,374;280,194;319,255;-1,-1;236,236;230,169;253,121
1246_8bit.png;277,423;-1,-1;-1,-1;315,380;281,384;230,384;-1,-1;-1,-1;293,146;313,203;290,245;234,239;226,168;254,117
1251_8bit.png;274,426;-1,-1;-1,-1;314,381;278,386;232,380;-1,-1;-1,-1;271,124;305,179;285,222;236,226;231,165;251,115
1256_8bit.png;266,426;-1,-1;-1,-1;314,384;274,385;233,382;-1,-1;-1,-1;269,118;305,176;288,226;236,237;235,166;252,111
1261_8bit.png;267,425;-1,-1;-1,-1;318,386;273,388;225,380;-1,-1;-1,-1;273,116;307,185;284,227;242,230;234,165;251,107
1266_8bit.png;267,429;-1,-1;-1,-1;313,384;269,390;230,388;-1,-1;-1,-1;268,113;305,183;285,226;237,229;229,169;249,114
126_8bit.png;273,436;360,409;337,336;310,395;271,409;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1271_8bit.png;268,430;-1,-1;-1,-1;312,388;276,390;226,383;-1,-1;-1,-1;269,114;305,176;289,231;240,234;240,163;248,114
1276_8bit.png;271,432;-1,-1;-1,-1;304,388;269,386;225,385;-1,-1;-1,-1;268,118;300,168;290,229;237,228;227,171;248,116
1281_8bit.png;264,431;-1,-1;-1,-1;-1,-1;272,390;224,379;-1,-1;-1,-1;261,113;299,170;286,227;239,230;220,180;244,116
1286_8bit.png;268,428;-1,-1;-1,-1;-1,-1;277,389;228,379;-1,-1;-1,-1;260,117;308,179;287,229;244,233;221,176;247,119
1291_8bit.png;272,433;-1,-1;-1,-1;-1,-1;272,390;226,386;-1,-1;-1,-1;263,112;306,173;291,224;243,226;223,178;243,124
1296_8bit.png;255,435;-1,-1;-1,-1;308,382;269,392;228,380;-1,-1;-1,-1;260,123;310,179;285,219;240,234;224,174;243,120
1301_8bit.png;253,434;-1,-1;-1,-1;-1,-1;265,389;225,381;-1,-1;-1,-1;260,115;310,186;288,226;231,233;221,175;245,122
1306_8bit.png;253,434;315,361;-1,-1;313,382;271,391;223,381;-1,-1;-1,-1;261,114;311,181;285,218;239,233;222,181;241,118
1311_8bit.png;252,426;313,354;-1,-1;318,382;272,391;220,384;-1,-1;-1,-1;257,117;311,178;287,220;236,233;219,170;244,118
1316_8bit.png;257,420;310,351;-1,-1;314,385;271,392;226,380;-1,-1;206,333;264,115;313,183;295,222;239,229;230,169;242,117
131_8bit.png;279,442;363,410;340,329;320,392;279,406;-1,-1;-1,-1;-1,-1;229,145;275,184;286,235;236,244;215,215;-1,-1
1321_8bit.png;262,432;310,348;-1,-1;324,377;276,392;224,388;-1,-1;210,359;258,117;311,176;292,218;243,231;226,171;241,116
1326_8bit.png;259,436;308,337;-1,-1;317,383;272,390;228,387;-1,-1;222,346;266,120;311,173;293,219;242,230;228,170;245,111
1331_8bit.png;257,434;307,340;-1,-1;318,382;276,390;236,384;-1,-1;-1,-1;263,120;316,182;294,214;248,229;231,171;245,116
1336_8bit.png;265,429;305,337;-1,-1;318,384;275,394;231,386;216,323;254,367;261,124;312,176;293,220;241,227;229,168;246,120
1341_8bit.png;264,430;302,332;-1,-1;319,388;273,391;229,384;218,324;267,363;261,117;313,183;290,215;240,230;232,163;247,117
1346_8bit.png;266,430;296,345;-1,-1;318,386;275,391;230,385;220,323;263,350;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1351_8bit.png;267,430;296,339;331,327;320,381;267,393;228,384;219,330;260,351;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1356_8bit.png;263,436;291,339;336,332;316,385;270,394;225,385;215,323;269,355;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1361_8bit.png;255,432;-1,-1;343,332;317,387;271,391;228,386;218,326;267,349;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1366_8bit.png;264,434;286,334;336,327;315,385;271,394;224,384;215,322;267,350;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
136_8bit.png;297,439;364,405;342,335;321,388;279,415;-1,-1;219,363;228,431;229,136;281,189;291,243;246,255;224,209;-1,-1
1371_8bit.png;260,419;279,343;336,336;314,388;273,392;225,388;217,327;265,357;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1376_8bit.png;252,433;275,344;334,335;317,389;273,395;227,386;217,325;251,346;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1381_8bit.png;257,419;268,349;310,318;316,392;265,394;229,390;215,331;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1386_8bit.png;260,427;271,336;331,329;314,390;273,395;224,385;217,329;257,347;255,106;302,183;291,220;239,229;237,158;-1,-1
1391_8bit.png;263,411;261,339;329,331;318,386;269,391;216,384;210,327;249,342;268,118;309,178;293,219;242,229;233,167;252,105
1396_8bit.png;263,429;268,324;334,330;311,393;268,392;220,385;209,328;248,343;268,134;310,184;288,220;239,234;235,155;258,101
1401_8bit.png;260,424;263,324;330,326;315,392;273,394;233,390;-1,-1;-1,-1;267,131;314,180;291,226;245,233;240,165;260,104
1406_8bit.png;261,430;262,329;327,330;312,394;277,391;221,383;-1,-1;-1,-1;269,126;307,184;291,222;239,222;242,163;257,113
1411_8bit.png;271,416;264,323;327,328;299,395;272,393;236,384;214,318;-1,-1;269,125;307,184;289,226;-1,-1;227,221;-1,-1
1416_8bit.png;264,429;269,320;332,329;313,388;271,389;223,381;-1,-1;-1,-1;270,127;312,186;291,217;-1,-1;224,245;278,188
141_8bit.png;317,439;370,413;349,332;324,388;292,415;-1,-1;224,360;248,437;233,134;283,185;282,225;-1,-1;208,263;236,193
1421_8bit.png;256,436;275,319;331,328;319,383;272,391;228,382;-1,-1;-1,-1;276,114;297,167;285,219;-1,-1;220,253;266,200
1426_8bit.png;269,447;301,318;320,384;274,384;224,382;-1,-1;-1,-1;273,118;300,170;285,220;-1,-1;-1,-1;223,254;258,207
1431_8bit.png;257,430;-1,-1;-1,-1;320,382;271,389;226,382;-1,-1;-1,-1;273,116;297,175;286,218;-1,-1;220,247;266,210
1436_8bit.png;266,425;-1,-1;-1,-1;315,377;273,387;226,381;-1,-1;-1,-1;276,112;302,180;287,209;242,230;248,174;277,143
1441_8bit.png;256,435;-1,-1;-1,-1;321,391;271,390;224,384;-1,-1;-1,-1;-1,-1;293,166;288,214;239,229;243,174;280,140
1446_8bit.png;254,430;-1,-1;-1,-1;317,386;271,388;224,385;215,322;167,357;-1,-1;299,169;292,216;247,239;253,173;289,135
1451_8bit.png;261,429;-1,-1;-1,-1;319,384;264,390;224,385;215,332;168,359;268,122;300,177;290,220;250,235;253,167;294,117
1456_8bit.png;267,435;347,334;-1,-1;319,383;270,389;225,378;218,330;175,368;271,116;303,175;291,220;251,234;256,171;296,135
1461_8bit.png;262,431;330,333;-1,-1;320,386;274,388;226,386;-1,-1;195,377;264,124;305,178;291,223;247,242;260,167;297,134
1466_8bit.png;265,427;312,323;-1,-1;319,378;278,387;237,384;-1,-1;216,375;-1,-1;312,195;293,230;244,231;257,165;297,130
146_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;225,142;278,182;283,230;-1,-1;206,271;236,208
1471_8bit.png;258,427;297,330;-1,-1;316,380;273,384;-1,-1;-1,-1;230,367;289,207;318,271;-1,-1;244,238;252,163;287,124
1476_8bit.png;259,429;290,324;-1,-1;315,384;272,385;-1,-1;202,334;237,366;293,213;326,273;-1,-1;243,246;246,166;280,122
1481_8bit.png;259,430;295,328;-1,-1;316,379;274,380;-1,-1;210,327;243,368;290,206;329,276;-1,-1;242,239;243,169;278,119
1486_8bit.png;260,433;289,329;-1,-1;315,380;277,384;-1,-1;205,327;240,364;277,208;321,273;-1,-1;246,237;239,172;277,115
1491_8bit.png;264,428;290,327;333,320;309,383;274,384;-1,-1;207,326;244,361;278,193;324,254;-1,-1;246,241;245,169;279,115
1496_8bit.png;261,432;293,326;331,322;318,371;275,384;222,379;207,323;246,359;268,152;316,196;287,231;239,236;244,159;-1,-1
1501_8bit.png;273,428;299,337;328,332;316,388;274,385;226,387;205,335;241,366;260,131;304,187;291,231;243,231;247,161;-1,-1
1506_8bit.png;268,433;320,343;-1,-1;310,387;275,385;224,383;202,329;242,367;255,121;293,175;284,223;238,231;238,177;-1,-1
1511_8bit.png;263,435;-1,-1;-1,-1;309,382;273,387;223,382;208,331;245,364;253,120;293,173;282,221;-1,-1;222,270;250,190
1516_8bit.png;266,424;-1,-1;-1,-1;316,382;273,383;221,380;206,330;238,353;261,116;288,162;282,218;-1,-1;219,273;244,207
151_8bit.png;-1,-1;366,406;342,339;-1,-1;284,426;-1,-1;-1,-1;-1,-1;219,147;273,183;-1,-1;-1,-1;202,263;231,203
1521_8bit.png;260,427;-1,-1;-1,-1;316,381;274,385;222,381;-1,-1;200,356;265,113;292,167;287,224;-1,-1;218,275;245,209
1526_8bit.png;260,432;-1,-1;-1,-1;315,380;281,387;224,378;216,324;183,360;267,115;295,173;290,229;-1,-1;218,282;258,220
1531_8bit.png;586,124;269,433;-1,-1;315,389;281,393;228,383;209,328;176,375;277,123;306,183;294,232;-1,-1;224,263;276,210
1536_8bit.png;246,433;-1,-1;-1,-1;306,406;270,407;213,389;203,342;162,380;-1,-1;306,185;286,230;242,247;245,192;282,138
1541_8bit.png;259,439;-1,-1;-1,-1;315,403;285,406;221,390;210,346;185,388;-1,-1;304,180;291,233;247,251;248,187;283,138
1546_8bit.png;251,438;-1,-1;-1,-1;311,402;274,406;224,391;-1,-1;194,378;-1,-1;303,190;290,238;240,244;247,179;283,135
1551_8bit.png;253,435;-1,-1;-1,-1;310,400;271,406;-1,-1;-1,-1;212,380;-1,-1;305,190;290,238;236,248;251,174;283,126
1556_8bit.png;260,429;334,403;316,360;-1,-1;274,403;-1,-1;208,341;236,374;-1,-1;315,191;294,236;245,252;252,174;285,128
1561_8bit.png;256,436;306,392;326,336;-1,-1;273,403;-1,-1;212,343;246,379;-1,-1;310,243;-1,-1;237,247;250,170;282,125
1566_8bit.png;259,433;301,376;330,334;-1,-1;-1,-1;-1,-1;213,339;246,374;288,213;321,268;-1,-1;240,245;247,171;282,122
156_8bit.png;310,437;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;233,426;204,157;-1,-1;-1,-1;-1,-1;-1,-1;223,209
1571_8bit.png;256,435;300,378;325,340;-1,-1;-1,-1;-1,-1;-1,-1;231,369;-1,-1;322,264;-1,-1;-1,-1;233,252;269,189
1576_8bit.png;263,430;300,381;329,342;-1,-1;-1,-1;-1,-1;-1,-1;218,372;290,208;319,259;-1,-1;-1,-1;229,276;252,217
1581_8bit.png;262,436;302,383;327,342;-1,-1;-1,-1;231,391;-1,-1;209,373;292,205;321,263;-1,-1;-1,-1;220,272;253,217
1586_8bit.png;264,431;295,385;324,337;-1,-1;267,397;-1,-1;-1,-1;219,370;294,189;325,252;-1,-1;-1,-1;212,231;242,159
1591_8bit.png;267,426;293,390;326,334;315,390;-1,-1;-1,-1;-1,-1;224,378;279,152;311,201;285,241;234,244;223,172;236,130
1596_8bit.png;277,428;294,376;326,337;317,391;-1,-1;-1,-1;205,344;234,380;268,141;308,195;289,238;243,245;231,176;246,127
1601_8bit.png;277,436;283,381;328,339;315,393;-1,-1;-1,-1;206,345;227,371;271,132;297,191;283,230;238,236;227,177;245,126
1606_8bit.png;280,434;353,395;-1,-1;315,393;267,408;232,396;-1,-1;-1,-1;266,132;300,185;288,232;238,236;224,180;238,123
1611_8bit.png;288,431;346,406;331,353;316,394;264,410;230,400;-1,-1;216,378;263,131;297,188;288,230;237,247;222,184;234,126
1616_8bit.png;277,434;352,412;331,351;-1,-1;261,403;-1,-1;-1,-1;229,380;258,129;296,179;287,225;232,238;223,186;232,128
161_8bit.png;317,434;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;208,151;-1,-1;-1,-1;-1,-1;192,250;221,202
1621_8bit.png;263,445;-1,-1;-1,-1;313,396;281,405;232,384;224,336;257,376;258,121;295,188;288,231;236,241;217,183;231,132
1626_8bit.png;266,432;-1,-1;-1,-1;318,397;275,400;229,385;228,321;277,372;265,130;307,190;291,226;235,241;222,182;235,131
1631_8bit.png;244,441;350,425;337,353;313,402;275,407;234,390;223,330;266,362;260,129;304,184;296,223;246,240;224,178;233,133
1636_8bit.png;244,430;-1,-1;344,354;315,404;271,414;226,384;214,330;177,369;261,131;308,187;298,228;249,242;232,176;230,124
1641_8bit.png;233,437;347,422;337,367;312,407;280,404;230,388;222,335;162,369;260,127;306,195;295,222;240,241;224,178;234,129
1646_8bit.png;243,430;341,437;337,369;313,406;268,401;223,389;230,332;176,363;261,131;298,180;294,220;242,239;228,173;233,126
1651_8bit.png;238,428;337,434;343,370;311,408;275,404;-1,-1;-1,-1;-1,-1;264,131;302,179;299,225;246,239;231,174;232,124
1656_8bit.png;239,434;333,435;342,367;306,407;272,405;-1,-1;-1,-1;276,347;266,130;305,184;296,223;245,242;226,178;232,119
1661_8bit.png;245,430;336,436;343,373;304,409;276,407;-1,-1;-1,-1;306,326;263,128;303,181;294,219;250,236;224,171;235,127
1666_8bit.png;-1,-1;339,433;346,367;315,407;276,403;-1,-1;-1,-1;315,314;261,134;302,185;301,219;248,247;229,174;236,121
166_8bit.png;-1,-1;365,400;335,337;328,386;287,417;-1,-1;-1,-1;247,434;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1
1671_8bit.png;-1,-1;335,435;344,372;318,410;279,412;-1,-1;-1,-1;307,367;265,125;306,182;294,218;249,236;234,160;245,118
1676_8bit.png;-1,-1;338,429;344,362;312,409;-1,-1;-1,-1;-1,-1;-1,-1;265,131;306,183;300,219;245,238;240,164;254,115
1681_8bit.png;-1,-1;343,427;346,357;309,403;-1,-1;-1,-1;-1,-1;-1,-1;272,134;310,184;299,224;247,231;238,164;260,113
1686_8bit.png;-1,-1;350,421;341,351;317,401;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;310,188;297,226;237,236;240,166;267,108
1691_8bit.png;-1,-1;359,427;342,349;322,398;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;311,200;300,235;235,233;243,161;276,118
1696_8bit.png;-1,-1;353,419;340,343;322,398;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;312,197;292,238;232,248;242,174;273,121
16_8bit.png;292,399;374,369;351,301;333,355;306,351;-1,-1;223,301;258,335;327,89;335,150;319,188;269,199;285,144;308,113
1701_8bit.png;-1,-1;348,408;340,339;323,390;-1,-1;-1,-1;232,343;280,390;274,159;319,203;289,235;229,240;240,174;275,129
1706_8bit.png;-1,-1;351,419;337,340;319,395;-1,-1;-1,-1;230,338;282,395;276,156;320,204;290,245;230,248;240,181;275,129
1711_8bit.png;-1,-1;355,410;341,339;322,387;-1,-1;-1,-1;232,336;279,389;279,154;323,208;288,244;227,246;238,179;274,132
1716_8bit.png;-1,-1;362,411;344,342;-1,-1;-1,-1;-1,-1;231,342;275,387;280,156;323,203;288,245;232,245;241,179;277,134
171_8bit.png;-1,-1;363,403;339,331;-1,-1;293,419;-1,-1;-1,-1;245,433;-1,-1;-1,-1;-1,-1;-1,-1;176,256;-1,-1
1721_8bit.png;-1,-1;352,417;338,339;327,396;-1,-1;-1,-1;228,339;273,384;281,152;320,198;294,239;234,242;240,178;272,134
1726_8bit.png;-1,-1;361,416;338,338;329,392;-1,-1;-1,-1;239,338;282,391;283,146;318,197;293,239;236,244;243,175;277,128
1731_8bit.png;-1,-1;361,414;338,338;327,394;-1,-1;-1,-1;231,339;-1,-1;285,147;313,190;289,239;240,249;243,175;275,125
1736_8bit.png;-1,-1;359,413;338,341;330,389;-1,-1;-1,-1;237,342;-1,-1;286,144;313,193;288,231;242,246;238,174;270,128
1741_8bit.png;-1,-1;-1,-1;355,413;333,338;325,397;-1,-1;234,339;-1,-1;283,146;307,187;288,231;235,238;232,176;271,134
1746_8bit.png;-1,-1;357,418;330,344;322,398;-1,-1;-1,-1;233,337;-1,-1;280,133;307,186;293,229;-1,-1;230,255;275,191
1751_8bit.png;-1,-1;351,409;339,337;-1,-1;-1,-1;-1,-1;228,346;-1,-1;278,133;305,190;292,230;-1,-1;228,274;251,214
1756_8bit.png;-1,-1;358,416;333,342;-1,-1;-1,-1;-1,-1;226,342;-1,-1;281,126;305,183;294,226;-1,-1;231,281;259,214
1761_8bit.png;-1,-1;353,409;336,339;-1,-1;-1,-1;-1,-1;228,343;-1,-1;279,133;310,183;294,232;-1,-1;226,275;252,217
1766_8bit.png;309,431;357,409;336,341;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;278,136;310,194;296,226;-1,-1;232,261;264,211
176_8bit.png;-1,-1;355,404;340,333;-1,-1;289,422;-1,-1;-1,-1;244,432;-1,-1;-1,-1;-1,-1;-1,-1;179,257;-1,-1
1771_8bit.png;302,441;348,408;338,340;-1,-1;290,398;245,397;205,353;-1,-1;282,129;-1,-1;299,231;-1,-1;248,232;297,175
1776_8bit.png;303,438;353,406;331,343;-1,-1;279,411;240,399;201,359;223,432;282,133;-1,-1;294,227;236,259;263,191;293,165
1781_8bit.png;298,433;348,396;337,335;-1,-1;285,413;248,401;196,360;223,424;283,131;-1,-1;300,228;236,264;267,195;309,153
1786_8bit.png;303,445;353,408;333,342;-1,-1;285,415;240,399;194,360;218,417;281,127;311,192;292,227;247,249;261,184;302,157
1791_8bit.png;310,428;351,407;332,333;-1,-1;282,403;249,400;198,355;211,414;281,130;307,193;292,229;245,246;267,184;304,160
1796_8bit.png;311,435;351,404;339,341;-1,-1;286,410;234,406;200,359;214,427;282,126;306,185;294,235;241,255;265,186;288,153
1801_8bit.png;312,441;348,399;335,335;-1,-1;283,417;238,398;200,357;210,422;280,128;304,189;296,229;244,252;256,191;293,149
1806_8bit.png;316,438;-1,-1;-1,-1;-1,-1;288,414;230,404;202,356;211,429;280,125;300,184;287,226;239,254;251,193;285,157
1811_8bit.png;312,441;-1,-1;-1,-1;-1,-1;287,412;230,401;202,360;205,421;268,124;-1,-1;288,223;238,248;252,184;286,140
1816_8bit.png;-1,-1;351,408;345,328;-1,-1;-1,-1;279,414;230,401;200,363;199,426;-1,-1;291,187;281,227;233,241;243,186
181_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;178,258;-1,-1
1821_8bit.png;-1,-1;351,395;351,337;-1,-1;278,408;231,407;196,358;195,417;-1,-1;280,174;274,225;232,250;235,182;259,147
1826_8bit.png;302,438;362,401;355,338;-1,-1;267,408;232,405;197,362;198,426;-1,-1;281,178;284,227;227,237;233,177;259,139
1831_8bit.png;295,437;357,403;360,348;-1,-1;278,407;233,407;194,361;198,421;-1,-1;280,177;277,222;231,243;233,178;260,137
1836_8bit.png;-1,-1;-1,-1;352,342;-1,-1;275,415;237,403;195,359;199,428;-1,-1;276,173;273,220;228,236;231,182;257,135
1841_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;269,415;242,409;205,357;200,420;-1,-1;282,182;273,215;233,236;231,177;254,137
1846_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;246,404;199,357;204,426;-1,-1;283,184;286,218;234,235;231,184;258,140
