image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
1116_8bit.png;281,403;335,272;361,298;341,336;307,329;272,332;268,262;304,227;319,190;356,229;337,234;-1,-1;268,226;286,171
111_8bit.png;310,404;315,292;365,293;339,332;314,328;296,328;256,287;283,344;333,194;371,216;341,223;308,226;274,205;299,173
1121_8bit.png;301,379;332,258;362,299;339,338;310,328;278,330;265,258;306,215;316,188;357,232;336,232;-1,-1;262,218;285,185
1126_8bit.png;310,374;333,268;358,305;340,335;314,330;278,335;270,276;302,217;312,189;358,222;336,236;-1,-1;254,216;288,180
1131_8bit.png;286,392;326,271;357,300;331,334;312,326;281,327;263,252;303,213;309,187;362,228;338,233;-1,-1;258,208;276,186
1136_8bit.png;313,386;322,268;360,298;346,342;318,327;281,333;274,257;299,225;309,185;364,230;334,237;-1,-1;255,210;286,177
1141_8bit.png;316,379;331,255;357,290;341,334;314,322;267,331;280,256;309,217;307,188;364,231;328,234;-1,-1;249,204;279,177
1146_8bit.png;302,388;320,264;362,294;344,341;314,325;276,323;272,255;304,216;329,176;369,233;334,237;-1,-1;250,204;277,180
1151_8bit.png;307,376;323,267;354,300;341,335;319,328;288,331;274,262;305,217;334,172;365,214;336,226;-1,-1;242,208;287,174
1156_8bit.png;321,375;331,258;349,288;341,340;313,327;275,339;269,256;306,209;316,160;354,214;331,226;-1,-1;250,203;288,165
1161_8bit.png;301,387;319,266;350,296;346,336;315,328;269,327;264,257;309,214;322,143;355,207;332,222;-1,-1;251,210;290,180
1166_8bit.png;303,362;325,261;356,292;338,347;317,334;278,339;273,276;306,224;324,155;354,204;339,223;-1,-1;254,199;292,175
116_8bit.png;328,380;313,302;358,295;339,339;323,328;-1,-1;266,289;278,337;342,184;371,217;337,232;304,222;269,196;297,173
1171_8bit.png;308,383;315,253;362,287;340,345;311,327;283,333;264,259;310,214;330,142;356,173;336,224;-1,-1;247,196;293,168
1176_8bit.png;312,368;327,246;355,291;344,347;319,334;282,336;265,269;298,220;345,144;359,166;342,214;-1,-1;254,195;287,172
1181_8bit.png;312,385;323,246;361,286;342,341;314,329;273,340;266,277;305,222;353,134;363,180;341,224;-1,-1;261,200;291,178
1186_8bit.png;322,382;324,247;352,290;344,346;324,335;286,337;262,261;317,210;354,135;366,173;345,218;-1,-1;241,187;298,176
1191_8bit.png;320,408;327,238;358,281;342,341;314,332;276,341;265,263;324,207;356,145;364,171;-1,-1;-1,-1;241,193;295,178
1196_8bit.png;303,393;-1,-1;359,283;343,339;318,329;288,331;266,253;308,221;354,141;359,181;-1,-1;-1,-1;253,195;293,175
11_8bit.png;328,400;314,302;359,301;337,335;313,328;289,329;252,292;277,346;332,181;357,214;332,230;295,218;267,187;299,170
1201_8bit.png;303,391;330,237;358,281;350,343;328,330;292,336;274,264;309,218;359,143;365,161;345,218;-1,-1;248,194;290,177
1206_8bit.png;305,383;340,242;362,293;342,336;323,326;283,328;277,271;322,218;361,140;371,166;-1,-1;-1,-1;247,192;291,177
1211_8bit.png;329,364;335,243;365,286;340,343;325,326;273,330;267,253;319,213;359,142;367,166;340,209;-1,-1;265,202;290,177
1216_8bit.png;319,380;334,235;366,287;341,343;318,325;276,331;265,282;312,227;360,147;370,175;-1,-1;-1,-1;249,191;296,174
121_8bit.png;312,376;312,287;356,293;333,328;307,324;-1,-1;251,278;279,350;336,191;366,211;342,224;302,221;274,200;293,174
1221_8bit.png;318,379;337,237;369,292;346,343;322,322;272,331;273,269;316,224;354,149;373,175;341,212;-1,-1;260,182;294,171
1226_8bit.png;310,379;336,240;360,289;338,335;321,319;289,335;269,279;305,219;358,150;373,180;-1,-1;-1,-1;259,197;289,177
1231_8bit.png;328,374;334,239;362,287;337,339;319,321;275,328;260,263;318,219;356,154;379,193;-1,-1;-1,-1;253,185;298,173
1236_8bit.png;318,382;333,252;359,297;344,345;320,320;276,321;259,271;305,230;335,168;372,221;-1,-1;-1,-1;265,183;297,169
1241_8bit.png;308,384;343,258;362,292;343,339;318,316;271,318;258,274;305,247;340,194;364,218;-1,-1;-1,-1;275,195;301,164
1246_8bit.png;311,376;342,246;369,296;340,345;319,319;273,327;264,264;309,241;328,191;357,215;-1,-1;292,226;268,186;293,165
1251_8bit.png;300,369;340,246;364,283;344,332;321,317;275,323;254,277;309,238;325,183;356,211;331,222;298,226;262,185;296,172
1256_8bit.png;313,376;342,246;367,287;339,335;316,325;278,334;259,268;310,250;317,180;354,213;337,226;301,230;266,194;305,165
1261_8bit.png;337,362;344,240;362,284;350,330;318,322;275,331;253,270;321,248;324,183;345,191;337,222;301,220;264,193;-1,-1
1266_8bit.png;315,369;344,242;362,286;345,334;314,321;274,331;272,263;333,256;325,192;354,193;331,223;302,233;259,191;302,169
126_8bit.png;321,386;311,294;363,298;336,339;313,328;-1,-1;252,289;273,333;333,192;363,208;335,228;306,231;271,191;289,176
1271_8bit.png;313,391;335,235;361,280;342,326;312,324;284,335;268,268;321,251;320,181;347,190;-1,-1;286,227;257,190;296,169
1276_8bit.png;314,387;343,239;358,289;344,330;321,323;259,334;260,281;311,257;324,191;352,198;-1,-1;297,235;267,179;300,169
1281_8bit.png;320,364;339,233;352,277;333,324;310,321;270,332;262,278;320,251;318,187;357,199;-1,-1;289,234;269,185;-1,-1
1286_8bit.png;319,388;342,232;356,280;337,330;303,319;267,339;259,277;307,256;312,167;347,192;-1,-1;292,232;272,193;-1,-1
1291_8bit.png;317,382;339,232;354,290;341,337;316,319;270,336;269,277;319,257;317,180;356,198;-1,-1;299,224;272,188;299,172
1296_8bit.png;322,389;337,225;362,279;340,328;308,322;277,335;252,264;330,247;312,176;356,193;-1,-1;299,227;274,191;299,175
1301_8bit.png;321,376;378,227;374,285;347,325;307,330;289,337;263,270;317,257;320,178;357,206;-1,-1;292,231;273,193;307,170
1306_8bit.png;317,365;377,258;366,296;343,338;311,328;274,336;265,281;331,242;335,171;356,195;332,226;295,236;273,189;303,171
1311_8bit.png;320,388;387,285;-1,-1;354,325;306,326;273,337;266,266;332,240;316,178;356,205;-1,-1;291,235;277,190;301,165
1316_8bit.png;335,385;385,293;-1,-1;348,333;308,327;287,332;269,278;323,243;324,180;356,195;-1,-1;289,230;276,174;306,166
131_8bit.png;317,377;315,284;355,299;336,341;311,333;-1,-1;259,288;271,336;333,181;362,207;334,230;293,235;270,201;299,178
1321_8bit.png;313,385;380,305;-1,-1;347,330;308,328;273,334;269,273;307,250;320,185;364,206;-1,-1;-1,-1;279,195;306,171
1326_8bit.png;328,403;384,315;-1,-1;346,331;319,325;276,335;260,272;324,245;331,183;363,218;-1,-1;-1,-1;287,200;305,167
1331_8bit.png;312,374;373,308;-1,-1;343,334;318,324;275,337;245,281;290,254;326,185;363,214;338,235;-1,-1;291,190;315,162
1336_8bit.png;323,383;375,303;-1,-1;346,329;320,324;282,335;-1,-1;296,262;331,191;369,229;333,234;300,229;294,187;308,161
1341_8bit.png;319,403;392,321;-1,-1;341,335;317,327;280,337;255,290;300,254;328,186;367,225;335,233;305,228;298,193;315,167
1346_8bit.png;328,394;382,325;-1,-1;344,339;307,331;273,338;251,283;306,256;326,179;362,220;335,232;-1,-1;294,196;304,173
1351_8bit.png;314,365;389,330;371,304;345,338;320,329;287,339;258,277;304,255;328,171;368,223;338,229;306,228;294,195;306,168
1356_8bit.png;329,384;401,336;372,305;348,342;317,333;282,339;263,277;317,256;331,166;360,226;339,226;304,222;287,191;314,168
1361_8bit.png;308,384;405,327;379,294;347,336;317,327;276,336;259,285;305,260;335,175;368,221;336,232;308,226;290,200;305,174
1366_8bit.png;324,360;411,319;380,302;346,335;317,323;273,340;261,278;329,254;334,180;352,213;334,226;298,228;289,192;307,169
136_8bit.png;306,406;306,286;356,300;338,325;315,325;-1,-1;255,288;277,333;334,182;357,204;335,225;303,226;264,196;295,167
1371_8bit.png;311,372;397,315;381,288;343,334;317,326;278,336;257,275;307,255;337,177;364,206;336,228;300,220;293,186;311,163
1376_8bit.png;328,387;390,302;-1,-1;347,337;314,330;268,340;258,280;319,242;332,177;365,209;334,228;304,230;288,198;308,155
1381_8bit.png;313,404;379,290;-1,-1;342,335;313,329;279,335;266,277;318,248;313,168;375,192;-1,-1;294,229;284,178;-1,-1
1386_8bit.png;320,392;380,271;-1,-1;343,336;313,328;274,330;256,274;333,250;326,176;365,198;-1,-1;293,229;283,189;302,169
1391_8bit.png;303,404;378,275;370,301;339,336;310,325;275,338;260,269;316,250;331,159;360,193;339,228;293,238;281,194;306,167
1396_8bit.png;316,406;371,267;-1,-1;345,335;310,321;266,338;266,278;325,242;334,146;363,190;-1,-1;-1,-1;297,200;299,149
1401_8bit.png;302,393;376,253;373,288;339,329;311,326;271,337;258,276;311,255;347,147;360,188;341,223;290,228;278,194;296,170
1406_8bit.png;314,374;366,244;370,287;347,332;307,322;268,329;263,273;335,244;353,137;367,163;335,219;298,225;268,194;301,173
1411_8bit.png;334,371;385,243;374,282;348,327;315,328;262,340;269,276;316,250;353,143;371,169;338,218;296,227;267,195;294,173
1416_8bit.png;334,388;380,238;368,294;344,337;312,329;275,338;263,264;333,241;360,138;369,172;348,218;293,218;264,196;304,170
141_8bit.png;312,380;315,297;362,301;341,339;307,333;-1,-1;258,291;278,347;329,188;354,202;331,224;293,217;256,188;-1,-1
1421_8bit.png;317,373;374,242;368,285;340,329;305,324;267,327;256,273;314,247;356,143;368,177;344,217;303,215;274,184;301,169
1426_8bit.png;318,371;380,239;378,286;345,329;316,322;281,335;264,267;320,248;356,136;370,166;341,227;294,225;276,185;308,166
1431_8bit.png;305,360;383,245;375,283;343,334;313,326;271,329;267,275;324,248;353,139;372,168;344,220;305,227;285,195;300,165
1436_8bit.png;320,370;385,251;366,295;342,336;313,324;283,336;255,283;329,240;354,132;367,168;340,221;307,224;287,196;309,162
1441_8bit.png;323,365;398,258;366,301;339,337;309,327;284,335;261,271;328,248;354,130;362,159;348,219;308,226;288,200;305,167
1446_8bit.png;327,387;393,244;377,291;351,339;322,328;282,336;264,274;324,246;353,129;365,167;342,213;301,224;287,194;300,167
1451_8bit.png;288,380;402,256;366,301;346,336;316,329;274,334;260,272;318,246;355,121;360,165;339,219;305,221;291,194;304,163
1456_8bit.png;333,387;402,263;375,307;346,339;313,332;277,347;257,262;327,246;350,129;354,155;341,215;296,226;291,195;301,164
1461_8bit.png;312,375;398,256;368,295;343,335;312,331;279,336;260,267;320,249;344,123;366,162;344,216;305,225;282,197;304,166
1466_8bit.png;315,381;391,259;375,298;342,339;315,329;279,336;269,269;326,243;-1,-1;-1,-1;340,218;300,231;293,185;301,167
146_8bit.png;306,371;314,297;356,298;340,336;309,330;-1,-1;259,291;282,341;326,178;352,202;329,231;290,229;272,199;296,176
1471_8bit.png;308,382;-1,-1;374,293;345,340;320,333;276,347;261,277;332,238;-1,-1;360,155;345,212;304,220;291,184;299,155
1476_8bit.png;-1,-1;396,260;374,300;344,338;-1,-1;-1,-1;261,273;325,241;-1,-1;359,160;345,210;299,225;300,182;303,157
1481_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;258,284;325,249;-1,-1;357,168;345,214;295,223;296,186;305,159
1486_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;265,280;323,245;-1,-1;356,170;345,213;297,235;296,187;306,164
1491_8bit.png;414,265;375,301;-1,-1;-1,-1;-1,-1;-1,-1;257,275;327,240;-1,-1;365,166;345,218;-1,-1;303,178;304,146
1496_8bit.png;327,397;418,270;371,306;346,335;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;362,160;349,217;-1,-1;295,183;305,161
1501_8bit.png;316,391;412,265;371,311;341,343;312,325;282,339;261,263;321,237;-1,-1;362,165;349,213;-1,-1;303,189;302,154
1506_8bit.png;320,388;411,274;375,306;348,342;314,330;283,338;264,271;333,239;-1,-1;-1,-1;348,210;-1,-1;301,179;299,158
1511_8bit.png;315,378;403,262;362,298;346,341;321,332;286,335;262,277;324,250;-1,-1;-1,-1;-1,-1;-1,-1;293,173;295,155
1516_8bit.png;317,390;410,258;376,294;356,336;325,332;276,337;265,279;331,240;-1,-1;-1,-1;-1,-1;-1,-1;289,175;299,158
151_8bit.png;301,378;312,287;353,298;343,343;316,330;-1,-1;251,290;273,338;324,193;350,201;331,228;289,227;263,201;296,176
1521_8bit.png;328,370;401,241;375,293;352,340;327,326;283,335;251,279;322,254;-1,-1;-1,-1;-1,-1;288,232;264,170;290,164
1526_8bit.png;327,376;400,247;369,294;356,338;323,321;286,332;261,291;312,261;-1,-1;-1,-1;-1,-1;285,227;254,189;285,168
1531_8bit.png;304,399;416,272;367,300;350,336;324,328;281,340;256,298;304,277;-1,-1;-1,-1;-1,-1;-1,-1;238,191;-1,-1
1536_8bit.png;328,426;389,286;353,313;346,353;316,336;279,350;-1,-1;258,318;306,169;-1,-1;-1,-1;272,235;233,198;-1,-1
1541_8bit.png;321,416;341,347;-1,-1;338,377;309,367;280,375;-1,-1;-1,-1;291,186;-1,-1;-1,-1;283,250;229,254;257,213
1546_8bit.png;310,395;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;296,228;-1,-1;-1,-1;278,282;222,312;253,261
1551_8bit.png;312,395;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;289,318;246,341;267,284
1556_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;293,318;245,336;267,289
1561_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;293,304;248,344;271,280
1566_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;293,235;-1,-1;-1,-1;288,299;261,325;269,274
156_8bit.png;317,368;312,290;357,292;348,331;316,334;291,331;261,282;282,347;325,183;348,196;333,221;303,214;265,183;301,178
1571_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;293,262;313,292;-1,-1;283,320;254,331;252,286
1576_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;300,263;314,278;-1,-1;280,314;258,326;259,288
1581_8bit.png;-1,-1;-1,-1;353,392;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;293,262;331,305;-1,-1;281,319;251,331;263,267
1586_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;209,437;305,258;326,289;-1,-1;-1,-1;239,306;266,268
1591_8bit.png;-1,-1;-1,-1;352,389;-1,-1;-1,-1;262,429;250,379;219,435;-1,-1;339,293;-1,-1;-1,-1;-1,-1;-1,-1
1596_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;248,387;222,442;298,260;334,288;-1,-1;286,303;237,293;-1,-1
1601_8bit.png;-1,-1;-1,-1;358,397;-1,-1;-1,-1;258,424;248,388;227,436;307,256;331,294;-1,-1;289,308;246,294;270,234
1606_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;267,421;247,386;225,446;300,253;333,292;-1,-1;285,304;235,276;282,235
1611_8bit.png;-1,-1;-1,-1;370,402;-1,-1;-1,-1;266,426;255,378;236,431;305,254;347,290;-1,-1;300,309;245,291;285,239
1616_8bit.png;-1,-1;288,450;358,390;-1,-1;-1,-1;264,420;253,373;229,429;323,249;357,289;-1,-1;300,301;261,291;288,249
161_8bit.png;314,370;321,297;356,305;337,335;310,331;-1,-1;259,289;274,347;329,182;356,202;333,230;303,224;264,192;297,167
1621_8bit.png;-1,-1;352,381;368,399;340,431;305,428;276,430;257,381;238,425;327,255;362,291;339,309;298,305;250,288;-1,-1
1626_8bit.png;-1,-1;319,390;359,397;342,436;305,427;272,431;253,383;236,431;325,246;362,303;338,303;299,301;243,290;292,253
1631_8bit.png;-1,-1;326,403;364,402;-1,-1;-1,-1;268,430;254,392;227,439;326,247;368,314;334,301;293,304;252,282;293,258
1636_8bit.png;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;265,420;249,383;235,428;307,247;346,287;-1,-1;296,296;252,298;284,258
1641_8bit.png;-1,-1;302,446;356,396;-1,-1;-1,-1;271,429;257,376;238,427;288,252;342,286;328,309;297,301;246,292;-1,-1
1646_8bit.png;311,396;357,392;323,444;-1,-1;-1,-1;268,428;243,388;235,428;-1,-1;327,284;330,311;297,312;258,293;284,257
1651_8bit.png;303,395;358,382;322,446;-1,-1;-1,-1;264,428;249,362;225,438;-1,-1;323,270;330,298;296,312;249,298;282,252
1656_8bit.png;-1,-1;303,400;367,390;333,443;-1,-1;277,424;260,373;242,426;-1,-1;328,268;-1,-1;300,297;253,293;296,260
1661_8bit.png;301,395;364,388;345,425;-1,-1;-1,-1;279,415;258,381;238,428;-1,-1;336,277;334,310;298,312;265,290;299,258
1666_8bit.png;-1,-1;306,397;363,391;336,433;-1,-1;279,424;261,375;243,428;305,252;339,267;335,309;301,300;257,283;290,257
166_8bit.png;317,392;310,295;354,295;341,339;310,330;-1,-1;260,286;278,336;316,172;351,194;331,218;302,220;259,198;302,163
1671_8bit.png;305,397;361,385;328,428;-1,-1;-1,-1;268,401;258,373;236,444;-1,-1;346,261;342,304;300,311;250,293;297,257
1676_8bit.png;305,387;366,384;332,435;-1,-1;-1,-1;273,417;255,370;243,421;308,250;344,254;342,304;298,318;249,285;293,265
1681_8bit.png;-1,-1;311,387;362,386;333,422;-1,-1;281,416;257,379;241,438;312,249;347,250;339,296;291,315;257,296;295,255
1686_8bit.png;-1,-1;312,405;360,391;336,440;307,430;282,430;253,376;253,424;324,254;352,257;343,298;306,309;241,289;294,259
1691_8bit.png;-1,-1;306,453;360,384;-1,-1;-1,-1;276,411;261,372;250,432;330,251;357,247;351,302;298,304;255,292;291,254
1696_8bit.png;-1,-1;292,446;353,379;-1,-1;-1,-1;276,417;251,372;241,424;335,247;362,267;342,294;310,295;257,291;296,258
16_8bit.png;304,384;316,304;357,295;340,332;317,328;291,329;259,279;270,329;328,170;358,210;331,228;293,222;264,191;293,170
1701_8bit.png;285,451;355,379;-1,-1;-1,-1;-1,-1;263,406;250,376;239,422;338,246;358,271;351,299;311,293;258,295;295,257
1706_8bit.png;295,449;349,393;-1,-1;-1,-1;-1,-1;265,402;254,375;243,427;342,261;370,266;348,298;297,304;258,298;289,264
1711_8bit.png;286,452;358,389;-1,-1;-1,-1;-1,-1;261,404;257,378;229,442;342,254;372,270;341,292;298,299;272,298;295,264
1716_8bit.png;-1,-1;285,437;350,388;-1,-1;-1,-1;263,416;253,381;237,429;333,249;365,279;341,298;295,294;258,302;299,265
171_8bit.png;309,408;308,300;357,311;340,333;308,332;-1,-1;257,293;277,344;326,175;351,188;334,215;293,224;271,197;295,176
1721_8bit.png;-1,-1;285,441;362,382;-1,-1;-1,-1;267,427;252,381;238,431;330,246;363,273;348,316;300,315;249,313;297,252
1726_8bit.png;297,451;359,387;-1,-1;-1,-1;-1,-1;271,422;255,378;234,433;329,250;363,278;336,291;313,299;257,294;296,253
1731_8bit.png;290,446;349,390;-1,-1;-1,-1;-1,-1;269,406;250,378;244,430;321,251;358,284;-1,-1;295,304;261,314;301,255
1736_8bit.png;-1,-1;292,441;366,381;-1,-1;-1,-1;266,421;255,376;238,429;310,256;344,282;334,304;296,303;261,301;-1,-1
1741_8bit.png;-1,-1;285,442;358,385;-1,-1;-1,-1;262,424;255,369;242,421;293,249;347,288;-1,-1;306,311;263,311;-1,-1
1746_8bit.png;-1,-1;299,444;356,390;-1,-1;-1,-1;268,424;249,375;233,431;287,259;344,292;341,316;295,314;246,306;-1,-1
1751_8bit.png;-1,-1;286,449;356,388;-1,-1;-1,-1;269,423;250,373;239,436;287,250;338,287;-1,-1;303,302;241,292;-1,-1
1756_8bit.png;293,451;358,380;-1,-1;-1,-1;-1,-1;261,426;256,374;232,445;285,238;338,282;-1,-1;295,294;256,290;-1,-1
1761_8bit.png;-1,-1;295,445;363,379;-1,-1;-1,-1;265,427;252,374;239,443;290,239;329,269;336,312;298,311;260,290;-1,-1
1766_8bit.png;320,444;361,383;-1,-1;-1,-1;-1,-1;273,421;259,376;234,432;281,228;321,266;-1,-1;293,302;249,291;-1,-1
176_8bit.png;317,416;312,291;346,302;341,333;310,337;-1,-1;253,283;285,350;315,163;354,191;333,225;304,227;263,205;295,175
1771_8bit.png;311,451;362,400;-1,-1;-1,-1;-1,-1;267,428;254,381;238,427;289,227;315,264;342,311;289,317;253,291;-1,-1
1776_8bit.png;293,449;368,389;-1,-1;-1,-1;-1,-1;267,426;253,375;232,441;289,230;320,253;337,307;300,307;242,282;-1,-1
1781_8bit.png;307,445;365,390;-1,-1;-1,-1;-1,-1;258,434;255,373;235,428;304,217;319,263;341,305;307,302;252,294;295,263
1786_8bit.png;307,434;360,389;-1,-1;-1,-1;-1,-1;264,422;253,369;240,427;300,204;318,264;342,318;304,310;276,301;298,259
1791_8bit.png;-1,-1;304,449;362,393;-1,-1;-1,-1;270,423;253,372;229,446;307,210;315,236;344,302;298,310;268,298;299,262
1796_8bit.png;-1,-1;282,444;365,384;-1,-1;-1,-1;264,426;257,368;243,433;308,204;320,259;347,314;295,316;261,295;302,254
1801_8bit.png;-1,-1;300,443;368,380;-1,-1;-1,-1;257,426;253,377;226,440;305,208;329,260;357,317;300,307;269,298;301,252
1806_8bit.png;291,449;363,385;-1,-1;-1,-1;-1,-1;262,439;250,374;236,434;305,199;322,251;349,315;302,313;271,289;296,250
1811_8bit.png;291,441;352,385;-1,-1;-1,-1;-1,-1;266,430;250,371;223,431;314,207;324,257;342,289;297,311;271,283;301,258
1816_8bit.png;-1,-1;285,455;365,389;-1,-1;-1,-1;260,424;256,371;228,442;308,203;320,247;346,305;293,314;268,280;300,257
181_8bit.png;305,362;315,291;352,293;337,335;308,328;-1,-1;261,288;274,351;329,155;357,182;336,228;293,232;271,195;296,172
1821_8bit.png;284,457;366,380;-1,-1;-1,-1;-1,-1;-1,-1;253,367;236,431;308,199;321,237;349,303;300,305;269,290;297,259
1826_8bit.png;294,448;362,393;-1,-1;-1,-1;-1,-1;269,428;256,375;236,435;313,194;319,249;344,304;301,303;248,285;294,256
1831_8bit.png;293,444;359,386;-1,-1;-1,-1;-1,-1;267,430;253,372;241,430;304,189;324,246;346,305;286,311;264,285;293,263
1836_8bit.png;288,457;368,391;-1,-1;-1,-1;-1,-1;265,431;256,380;236,436;302,184;317,245;333,299;299,307;267,284;298,259
1841_8bit.png;303,450;356,390;-1,-1;-1,-1;-1,-1;260,436;249,370;224,423;297,181;321,241;337,301;291,304;261,289;296,259
1846_8bit.png;-1,-1;289,451;363,384;-1,-1;-1,-1;275,415;254,384;228,427;304,184;310,242;334,305;294,299;262,283;298,250
1851_8bit.png;309,436;363,385;-1,-1;-1,-1;-1,-1;268,432;258,372;243,415;304,202;313,261;328,301;292,301;263,288;294,259
1856_8bit.png;-1,-1;303,446;356,384;-1,-1;-1,-1;276,422;259,368;249,402;301,202;299,249;336,296;288,296;256,285;-1,-1
1861_8bit.png;282,436;361,392;330,439;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;294,213;301,267;339,315;282,307;254,279;279,228
1866_8bit.png;-1,-1;304,456;362,384;-1,-1;-1,-1;-1,-1;-1,-1;248,403;-1,-1;311,270;340,302;284,314;247,285;283,237
186_8bit.png;318,393;314,292;353,297;339,328;307,327;-1,-1;252,292;275,333;336,133;361,179;339,217;302,219;278,190;298,169
1871_8bit.png;-1,-1;270,423;351,388;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;299,250;305,269;347,316;294,309;250,280;288,250
1876_8bit.png;286,442;351,394;332,442;-1,-1;-1,-1;-1,-1;262,370;257,414;300,238;325,273;340,312;304,300;245,280;290,253
1881_8bit.png;-1,-1;279,438;360,386;-1,-1;-1,-1;-1,-1;260,363;256,414;299,251;313,267;342,315;294,304;244,280;-1,-1
1886_8bit.png;289,446;360,385;-1,-1;-1,-1;-1,-1;-1,-1;263,364;252,415;294,252;318,276;341,314;290,308;236,283;-1,-1
