image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
1241_8bit.png;370,347;437,302;460,247;-1,-1;383,294;343,274;331,212;-1,-1;412,95;468,95;433,144;365,165;328,185;349,134
1246_8bit.png;376,348;439,311;452,227;-1,-1;388,289;345,277;337,214;-1,-1;408,94;471,92;437,143;369,164;328,181;345,135
1251_8bit.png;378,347;441,303;460,247;-1,-1;381,292;344,278;329,209;-1,-1;408,91;468,97;431,140;363,160;324,183;352,130
1256_8bit.png;380,350;435,298;460,240;-1,-1;386,289;334,273;327,211;-1,-1;415,100;467,93;438,134;367,166;329,181;348,134
1261_8bit.png;363,338;440,300;461,244;-1,-1;383,292;339,275;330,211;-1,-1;415,92;475,94;437,142;371,162;325,177;351,131
1266_8bit.png;369,342;443,297;460,235;420,295;382,286;335,280;325,210;360,178;414,95;474,95;436,143;357,156;317,178;346,125
126_8bit.png;390,347;453,311;466,250;-1,-1;384,291;340,281;315,247;288,272;420,93;477,94;437,131;360,150;310,123;350,82
1271_8bit.png;368,343;440,295;461,237;423,289;375,283;340,272;323,227;336,193;418,97;473,95;434,148;364,160;323,166;344,119
1276_8bit.png;372,341;440,297;457,234;420,291;384,285;337,274;327,234;-1,-1;414,97;477,93;432,135;366,158;321,155;342,105
1281_8bit.png;385,344;445,295;457,245;417,298;369,286;337,267;-1,-1;-1,-1;414,98;472,92;436,141;364,148;322,134;341,72
1286_8bit.png;379,347;442,297;457,242;421,296;381,297;339,272;-1,-1;-1,-1;413,95;468,98;432,141;369,136;340,92;348,42
1291_8bit.png;380,359;447,294;458,237;427,291;382,287;343,275;-1,-1;-1,-1;410,94;472,92;436,137;377,132;335,98;348,38
1296_8bit.png;366,341;450,294;454,241;420,289;385,288;346,273;-1,-1;-1,-1;414,96;474,98;438,138;366,134;336,97;348,40
1301_8bit.png;363,347;447,299;457,240;416,295;376,283;342,273;-1,-1;-1,-1;418,98;470,94;436,135;369,130;337,84;345,32
1306_8bit.png;373,335;449,302;456,242;416,291;384,281;343,275;-1,-1;-1,-1;416,96;471,96;442,136;371,131;339,84;341,34
1311_8bit.png;374,333;454,297;457,240;416,299;376,284;328,267;328,202;-1,-1;416,98;467,96;433,138;372,127;340,96;341,42
1316_8bit.png;380,347;451,300;-1,-1;-1,-1;375,287;342,281;328,213;-1,-1;417,96;471,96;442,132;367,132;339,92;340,33
131_8bit.png;382,351;447,312;467,252;-1,-1;382,293;-1,-1;-1,-1;-1,-1;416,96;476,100;421,141;356,146;314,124;353,92
1321_8bit.png;374,344;451,298;-1,-1;-1,-1;379,292;-1,-1;-1,-1;-1,-1;415,97;471,97;431,136;371,130;339,93;344,32
1326_8bit.png;370,345;450,291;454,235;418,295;378,288;-1,-1;330,215;321,266;418,96;467,100;424,141;364,131;335,97;341,40
1331_8bit.png;383,351;443,286;450,236;-1,-1;381,285;-1,-1;328,220;320,266;415,94;472,98;434,138;365,131;338,92;344,36
1336_8bit.png;377,345;444,288;451,228;-1,-1;379,284;-1,-1;329,218;319,264;414,96;472,98;437,137;374,132;329,90;348,33
1341_8bit.png;379,348;449,288;457,235;-1,-1;382,286;-1,-1;327,215;320,264;417,98;465,97;434,138;366,131;329,89;347,39
1346_8bit.png;383,336;448,292;454,232;-1,-1;378,286;-1,-1;324,223;315,264;418,99;467,91;437,139;359,133;328,93;342,44
1351_8bit.png;370,343;437,293;453,232;-1,-1;380,286;342,281;329,222;314,271;415,96;468,102;437,138;370,133;331,102;341,40
1356_8bit.png;376,351;424,290;445,239;-1,-1;379,292;344,272;325,224;311,265;412,95;471,94;436,137;363,134;326,99;345,43
1361_8bit.png;386,346;-1,-1;-1,-1;-1,-1;379,284;345,277;323,220;315,263;416,97;470,99;428,138;372,132;325,104;342,47
1366_8bit.png;378,359;-1,-1;449,233;-1,-1;378,284;349,274;324,222;315,265;415,98;470,93;425,139;367,138;330,105;348,43
136_8bit.png;389,331;442,303;469,247;-1,-1;388,284;348,278;317,223;338,207;415,95;480,99;429,134;356,148;321,125;354,88
1371_8bit.png;379,347;455,230;-1,-1;-1,-1;382,284;-1,-1;327,224;318,279;416,99;470,92;437,136;364,134;329,106;349,39
1376_8bit.png;374,332;-1,-1;-1,-1;-1,-1;386,284;-1,-1;333,228;-1,-1;413,97;478,95;426,140;354,131;331,100;343,42
1381_8bit.png;385,349;-1,-1;451,235;-1,-1;-1,-1;-1,-1;332,223;320,270;411,92;460,92;428,139;366,133;333,103;346,40
1386_8bit.png;374,345;-1,-1;-1,-1;-1,-1;-1,-1;347,279;328,224;320,269;418,97;470,93;428,140;365,135;332,100;346,49
1391_8bit.png;389,349;-1,-1;-1,-1;-1,-1;390,289;349,275;322,220;317,276;408,98;466,90;431,138;363,131;329,106;346,43
1396_8bit.png;378,338;-1,-1;444,232;-1,-1;373,292;346,284;329,228;321,277;416,101;462,90;425,135;371,130;333,103;344,43
1401_8bit.png;384,341;-1,-1;448,240;-1,-1;384,290;350,281;329,224;318,272;413,93;470,92;434,138;363,138;330,99;349,44
1406_8bit.png;384,351;-1,-1;-1,-1;-1,-1;392,287;343,280;329,223;319,267;418,93;471,93;427,133;370,129;339,101;351,38
1411_8bit.png;390,349;-1,-1;-1,-1;-1,-1;-1,-1;347,281;324,223;320,267;418,94;475,91;436,136;358,134;327,103;349,42
1416_8bit.png;375,349;-1,-1;-1,-1;-1,-1;-1,-1;343,277;330,223;325,271;412,96;469,94;435,139;366,135;330,98;347,44
141_8bit.png;376,333;444,307;471,238;-1,-1;379,286;343,271;326,216;343,188;416,97;469,97;427,140;358,141;322,132;354,93
1421_8bit.png;382,348;-1,-1;-1,-1;-1,-1;387,294;-1,-1;331,223;322,282;415,95;466,96;433,141;366,138;330,104;344,48
1426_8bit.png;378,340;-1,-1;445,240;-1,-1;385,291;-1,-1;334,228;326,274;411,97;471,100;433,137;365,129;332,102;347,37
1431_8bit.png;385,342;-1,-1;-1,-1;445,230;-1,-1;-1,-1;331,223;319,272;411,94;472,95;440,137;362,137;328,107;345,40
1436_8bit.png;379,351;-1,-1;439,238;-1,-1;383,292;-1,-1;326,220;322,275;412,95;469,99;425,148;367,139;330,102;350,43
1441_8bit.png;376,339;-1,-1;-1,-1;-1,-1;386,296;-1,-1;334,226;324,263;413,97;470,95;435,140;363,133;327,107;345,46
1446_8bit.png;377,349;397,260;454,235;427,299;387,300;-1,-1;335,224;324,279;412,94;471,95;436,137;366,135;325,101;347,42
1451_8bit.png;376,337;402,268;452,237;427,298;378,292;-1,-1;332,222;329,274;414,93;473,86;429,138;370,132;326,96;347,45
1456_8bit.png;378,341;435,277;457,231;-1,-1;376,287;354,280;330,220;325,272;413,97;470,100;438,135;363,136;328,104;348,44
1461_8bit.png;374,337;441,276;453,235;415,303;383,293;346,273;329,216;325,268;413,97;471,101;430,145;367,132;326,99;346,44
1466_8bit.png;371,342;409,280;458,229;-1,-1;-1,-1;-1,-1;335,219;335,282;412,96;469,95;424,143;362,133;332,98;345,39
146_8bit.png;382,337;452,306;465,239;-1,-1;387,285;343,274;329,228;335,171;417,92;473,99;431,137;363,136;314,139;358,91
1471_8bit.png;378,330;415,278;455,236;429,304;-1,-1;-1,-1;332,219;333,270;413,88;468,95;429,144;364,135;340,105;347,41
1476_8bit.png;377,336;423,294;455,238;-1,-1;371,273;-1,-1;329,220;327,270;413,95;469,102;430,138;362,125;333,105;348,45
1481_8bit.png;371,334;413,268;443,238;-1,-1;374,266;-1,-1;334,220;326,258;411,92;469,95;431,135;361,130;325,104;347,33
1486_8bit.png;384,329;-1,-1;-1,-1;-1,-1;367,263;-1,-1;329,216;329,271;409,95;473,92;425,135;361,132;330,103;344,40
1491_8bit.png;376,342;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;329,218;330,262;411,86;474,91;428,138;364,139;328,111;336,42
1496_8bit.png;373,328;-1,-1;-1,-1;415,289;-1,-1;-1,-1;328,216;332,260;409,94;467,90;432,142;354,149;319,132;326,65
1501_8bit.png;369,324;-1,-1;-1,-1;-1,-1;-1,-1;-1,-1;334,207;-1,-1;412,94;472,90;433,132;361,158;317,155;334,91
1506_8bit.png;374,329;-1,-1;-1,-1;420,282;-1,-1;-1,-1;330,208;333,258;410,89;462,91;426,134;353,170;323,154;338,110
1511_8bit.png;377,337;-1,-1;-1,-1;-1,-1;378,281;-1,-1;333,202;325,262;409,92;464,84;428,138;356,164;325,167;337,106
1516_8bit.png;379,328;-1,-1;-1,-1;-1,-1;376,283;-1,-1;332,204;324,268;409,90;467,88;428,129;354,162;322,171;337,109
151_8bit.png;391,324;461,299;462,249;428,296;385,284;345,285;328,224;331,172;415,96;475,96;432,142;-1,-1;317,142;351,102
1521_8bit.png;381,338;-1,-1;432,224;-1,-1;382,274;-1,-1;331,207;321,257;409,89;466,86;428,130;357,162;322,162;339,107
1526_8bit.png;365,331;383,259;427,225;418,298;-1,-1;-1,-1;331,202;328,261;409,90;463,84;430,130;361,163;326,165;338,104
1531_8bit.png;376,341;370,266;419,230;415,292;-1,-1;-1,-1;332,204;333,255;405,86;457,83;430,124;362,158;319,163;341,101
1536_8bit.png;369,328;383,256;426,232;416,295;-1,-1;-1,-1;333,205;334,258;407,86;464,81;427,129;367,156;325,164;336,106
1541_8bit.png;373,333;-1,-1;-1,-1;415,295;-1,-1;-1,-1;334,205;335,261;404,85;452,79;434,125;361,161;324,163;336,104
1546_8bit.png;373,335;-1,-1;-1,-1;416,295;-1,-1;-1,-1;337,207;331,263;400,86;441,78;428,129;364,156;327,160;332,104
1551_8bit.png;368,338;-1,-1;-1,-1;422,297;-1,-1;-1,-1;332,206;327,269;400,82;442,75;428,128;357,158;323,163;326,101
1556_8bit.png;373,337;-1,-1;-1,-1;422,290;-1,-1;-1,-1;335,206;327,261;402,85;446,74;426,127;358,159;323,158;331,100
1561_8bit.png;365,330;389,269;437,234;415,293;-1,-1;-1,-1;335,211;329,258;-1,-1;442,75;424,127;363,159;329,163;333,101
1566_8bit.png;367,335;436,316;442,249;415,292;374,272;336,272;329,207;318,257;404,90;449,73;428,126;361,157;326,161;338,101
156_8bit.png;379,332;472,297;471,250;424,292;383,283;348,277;330,220;325,169;414,89;473,96;431,139;364,160;-1,-1;342,111
1571_8bit.png;368,332;485,308;453,258;413,292;376,274;337,270;328,210;319,262;408,92;457,75;433,121;364,157;325,154;341,103
1576_8bit.png;364,326;485,259;457,263;417,290;374,272;334,272;325,214;316,263;406,88;459,75;424,129;363,154;325,151;339,96
1581_8bit.png;363,334;435,271;446,225;-1,-1;377,276;335,274;323,218;315,262;409,90;465,81;434,128;360,153;326,150;340,94
1586_8bit.png;358,333;-1,-1;-1,-1;-1,-1;375,277;-1,-1;326,221;317,275;412,92;468,80;431,134;365,149;323,143;340,97
1591_8bit.png;367,335;417,157;438,218;412,278;373,283;-1,-1;326,216;324,263;417,93;467,82;433,132;361,157;319,142;340,99
1596_8bit.png;371,324;403,167;438,222;410,282;377,282;-1,-1;335,218;335,266;410,89;473,85;430,135;-1,-1;328,145;341,97
1601_8bit.png;374,333;425,175;449,220;410,285;377,278;-1,-1;333,221;338,272;413,93;471,87;430,137;362,154;321,140;341,96
1606_8bit.png;376,328;426,166;455,216;419,278;380,280;-1,-1;331,220;349,256;414,94;470,89;430,133;360,150;322,137;340,92
1611_8bit.png;372,327;429,165;457,218;418,274;377,280;-1,-1;334,219;352,247;414,94;475,90;429,136;361,151;321,139;342,95
1616_8bit.png;376,336;435,168;453,218;416,279;381,289;339,275;-1,-1;349,220;414,92;471,90;-1,-1;363,152;323,137;345,93
161_8bit.png;382,334;487,292;474,251;432,273;378,288;341,281;326,215;329,167;418,95;472,95;425,141;364,163;-1,-1;338,113
1621_8bit.png;370,335;434,155;454,215;419,278;379,280;339,272;-1,-1;350,217;411,92;466,89;-1,-1;360,152;320,138;343,93
1626_8bit.png;355,325;424,165;451,216;425,277;380,290;340,274;-1,-1;345,216;408,89;476,91;-1,-1;356,153;327,142;341,88
1631_8bit.png;370,332;428,182;446,222;422,279;384,287;341,275;-1,-1;348,213;409,92;469,91;419,130;362,154;322,137;340,95
1636_8bit.png;371,334;428,199;448,224;422,282;383,289;345,271;-1,-1;347,213;411,88;470,90;425,143;360,155;326,142;338,92
1641_8bit.png;384,335;-1,-1;-1,-1;428,283;385,287;337,272;-1,-1;341,215;406,93;469,90;427,140;356,152;320,138;339,95
1646_8bit.png;372,331;-1,-1;-1,-1;-1,-1;385,289;342,275;-1,-1;344,221;417,95;475,90;421,137;352,155;322,138;340,98
1651_8bit.png;390,341;454,320;458,271;419,295;382,289;342,279;-1,-1;374,249;413,94;470,95;435,139;356,157;315,134;341,93
1656_8bit.png;373,341;448,317;461,278;417,289;380,290;342,277;-1,-1;-1,-1;414,96;469,95;424,138;352,151;316,128;344,90
1661_8bit.png;364,334;432,321;453,272;-1,-1;381,290;340,278;-1,-1;-1,-1;413,94;471,98;426,137;356,148;313,131;344,93
1666_8bit.png;381,347;449,332;453,276;417,292;380,291;345,279;-1,-1;-1,-1;417,95;466,98;430,138;347,149;320,130;343,89
166_8bit.png;381,337;482,297;475,251;422,285;383,289;343,281;327,215;330,179;416,97;476,94;424,144;368,158;-1,-1;341,120
1671_8bit.png;375,346;455,346;449,281;412,302;377,294;337,284;-1,-1;-1,-1;414,100;469,94;423,139;349,146;315,129;342,91
1676_8bit.png;370,342;423,339;440,281;-1,-1;376,299;336,280;-1,-1;-1,-1;415,98;473,96;427,138;351,149;305,123;345,91
1681_8bit.png;374,348;-1,-1;-1,-1;-1,-1;372,298;338,281;-1,-1;-1,-1;412,99;471,99;421,140;352,147;311,129;345,89
1686_8bit.png;375,346;-1,-1;-1,-1;425,300;380,296;337,279;-1,-1;-1,-1;412,94;469,100;427,139;355,146;311,127;347,88
1691_8bit.png;383,337;351,263;-1,-1;422,300;372,286;-1,-1;-1,-1;-1,-1;409,95;466,100;426,143;354,148;311,125;345,91
1696_8bit.png;375,344;-1,-1;-1,-1;-1,-1;373,293;-1,-1;-1,-1;-1,-1;416,98;469,99;427,143;352,150;311,131;346,90
16_8bit.png;384,347;448,168;454,215;421,291;385,294;340,276;326,219;331,175;419,104;466,114;424,135;353,146;315,129;348,88
1701_8bit.png;378,344;358,257;428,245;416,307;375,292;337,281;326,221;-1,-1;411,91;464,100;424,140;351,147;312,129;341,94
1706_8bit.png;372,343;-1,-1;-1,-1;-1,-1;374,295;337,280;-1,-1;-1,-1;414,96;470,101;429,139;350,151;312,128;345,94
1711_8bit.png;378,332;-1,-1;-1,-1;-1,-1;375,295;335,276;-1,-1;-1,-1;413,97;469,102;428,141;352,153;315,126;344,93
1716_8bit.png;382,333;-1,-1;-1,-1;-1,-1;376,288;330,278;-1,-1;-1,-1;414,98;465,102;430,142;356,152;315,130;345,90
171_8bit.png;381,352;489,290;468,246;428,288;385,291;344,283;325,222;327,170;414,96;473,97;430,141;358,155;-1,-1;340,118
1721_8bit.png;373,347;-1,-1;-1,-1;-1,-1;374,290;339,277;-1,-1;-1,-1;415,97;469,102;425,144;353,150;312,129;341,94
1726_8bit.png;374,329;356,255;427,275;-1,-1;377,289;336,274;326,217;-1,-1;412,97;466,108;429,150;357,152;316,131;350,91
1731_8bit.png;374,333;-1,-1;-1,-1;-1,-1;371,290;338,274;333,213;-1,-1;412,98;470,107;426,141;345,150;311,131;346,95
1736_8bit.png;366,350;-1,-1;-1,-1;-1,-1;375,289;335,273;331,216;-1,-1;414,101;468,106;428,143;349,150;316,133;343,94
1741_8bit.png;370,345;380,197;429,235;418,295;378,287;336,270;326,205;-1,-1;413,98;469,102;425,143;347,146;314,130;343,91
1746_8bit.png;371,331;365,192;428,228;416,289;374,286;334,270;328,213;-1,-1;410,96;468,108;429,140;-1,-1;313,132;340,95
1751_8bit.png;370,334;368,188;430,223;414,283;380,278;336,271;332,202;-1,-1;411,98;469,105;432,142;-1,-1;321,132;345,95
1756_8bit.png;382,325;371,194;427,228;421,285;380,282;338,266;331,209;-1,-1;421,102;463,110;428,140;-1,-1;320,130;342,93
1761_8bit.png;374,335;374,195;427,223;410,291;373,276;335,266;330,204;347,167;413,96;470,101;430,142;-1,-1;312,130;343,96
1766_8bit.png;378,338;377,185;431,230;417,293;372,279;338,267;327,204;-1,-1;412,95;464,103;430,145;-1,-1;313,126;345,89
176_8bit.png;375,344;476,287;465,244;427,286;381,286;333,268;315,211;331,188;417,94;477,94;434,141;361,161;324,167;338,124
1771_8bit.png;378,335;384,184;429,219;419,287;382,287;338,273;323,214;341,174;411,98;466,101;426,144;-1,-1;323,130;343,90
1776_8bit.png;376,339;385,184;434,214;419,281;377,282;337,272;328,213;341,175;412,94;466,102;426,144;-1,-1;319,128;347,93
1781_8bit.png;366,328;388,185;431,219;418,285;376,281;335,270;330,206;-1,-1;414,99;464,104;432,142;-1,-1;319,130;340,95
1786_8bit.png;374,330;391,180;434,214;414,287;373,287;338,265;332,203;344,170;411,95;466,101;429,143;-1,-1;319,133;345,97
1791_8bit.png;382,336;392,178;436,218;418,291;379,283;334,272;333,212;339,172;410,93;456,102;426,144;-1,-1;323,132;346,92
1796_8bit.png;382,335;395,181;438,217;424,285;375,287;340,269;330,200;344,164;403,89;461,101;426,144;-1,-1;305,126;345,94
1801_8bit.png;375,333;403,189;436,224;420,287;376,285;337,267;326,208;345,167;410,91;465,102;430,141;-1,-1;320,132;342,93
1806_8bit.png;390,334;400,181;445,214;425,292;379,287;333,270;335,203;344,165;409,100;467,105;430,138;-1,-1;321,130;345,94
1811_8bit.png;376,325;405,182;443,219;417,294;379,285;333,272;335,205;346,161;410,89;466,99;428,149;-1,-1;309,134;339,97
1816_8bit.png;376,338;405,186;443,217;420,287;377,287;338,269;332,214;341,166;412,89;467,104;426,137;-1,-1;323,126;340,92
181_8bit.png;379,333;473,277;464,237;426,289;382,289;351,275;-1,-1;-1,-1;418,100;473,94;439,135;364,158;332,171;341,129
1821_8bit.png;370,344;408,186;448,223;420,293;379,282;339,274;333,204;343,162;408,89;463,102;428,139;-1,-1;317,133;343,91
1826_8bit.png;376,337;407,186;446,218;421,292;382,287;330,271;335,207;343,165;408,90;463,98;425,144;-1,-1;317,131;343,94
1831_8bit.png;378,342;409,181;449,219;424,286;375,290;338,270;334,206;345,160;415,93;466,98;423,138;-1,-1;317,133;343,94
1836_8bit.png;370,339;411,184;451,220;422,288;376,288;336,272;329,210;337,169;414,92;466,98;428,142;-1,-1;317,134;342,95
1841_8bit.png;372,344;413,185;445,226;415,289;376,291;340,274;329,214;342,160;409,94;466,99;426,140;-1,-1;316,131;344,91
1846_8bit.png;373,333;415,184;447,222;418,292;379,289;338,274;330,216;344,162;410,96;466,98;426,142;-1,-1;316,133;343,92
1851_8bit.png;378,334;411,180;453,221;421,292;376,290;336,273;327,207;341,160;413,94;465,99;428,141;-1,-1;317,128;344,98
1856_8bit.png;378,339;411,180;449,223;423,289;380,289;337,274;330,216;342,158;415,98;467,95;431,147;-1,-1;318,134;343,93
1861_8bit.png;368,342;408,180;448,226;418,289;375,291;339,274;330,215;345,159;410,92;469,99;425,143;-1,-1;323,130;346,91
1866_8bit.png;381,334;414,182;449,220;419,291;372,292;340,275;327,217;340,163;413,95;470,100;424,140;-1,-1;316,135;344,95
186_8bit.png;381,340;473,291;461,235;421,293;379,291;353,273;320,227;311,273;417,99;471,94;433,137;365,157;334,169;336,122
1871_8bit.png;379,336;409,181;447,221;421,295;379,287;342,271;329,214;342,159;413,96;467,98;423,140;-1,-1;315,131;345,94
1876_8bit.png;380,347;410,183;446,220;419,290;383,292;336,275;333,226;342,160;411,95;471,97;428,142;-1,-1;322,134;351,89
1881_8bit.png;369,332;415,185;447,222;420,291;380,289;342,274;330,213;349,163;406,91;463,103;423,142;-1,-1;318,132;342,96
1886_8bit.png;372,347;412,185;448,222;417,290;380,288;337,274;330,220;345,163;411,91;467,99;426,143;-1,-1;321,131;343,93
1891_8bit.png;375,342;414,188;448,222;419,290;376,286;339,274;329,216;351,155;412,95;465,102;426,143;-1,-1;317,135;341,93
1896_8bit.png;376,327;413,187;445,222;419,292;377,286;342,280;334,217;348,156;413,99;463,100;425,143;-1,-1;320,130;346,89
